	Condition	N° variables	Time	Status
109	PrimaryTumor_StageIIB_110	14321	220.27054738998413	Solve_Succeeded
110	PrimaryTumor_StageIA_111	14321	218.55037140846252	Solve_Succeeded
111	PrimaryTumor_StageIA_112	14321	220.5369997024536	Solve_Succeeded
112	PrimaryTumor_StageIIA_113	14321	244.622878074646	Solve_Succeeded
113	PrimaryTumor_StageIA_114	14321	211.22284650802612	Solve_Succeeded
114	PrimaryTumor_StageIIB_115	14321	212.8059220314026	Solve_Succeeded
115	PrimaryTumor_StageIA_116	14321	246.88595724105835	Solve_Succeeded
116	PrimaryTumor_StageIIA_117	14321	224.48251366615295	Solve_Succeeded
117	PrimaryTumor_StageIIIA_118	14321	222.7344069480896	Solve_Succeeded
118	PrimaryTumor_StageIIB_119	14321	239.48559999465942	Solve_Succeeded
119	PrimaryTumor_StageIB_120	14321	220.01494669914246	Solve_Succeeded
120	PrimaryTumor_StageIIB_121	14321	230.10787653923035	Solve_Succeeded
121	PrimaryTumor_StageIB_122	14321	229.77233815193176	Solve_Succeeded
122	PrimaryTumor_StageIA_123	14321	225.09170532226562	Solve_Succeeded
123	PrimaryTumor_StageIA_124	14321	219.6075975894928	Solve_Succeeded
124	PrimaryTumor_StageIB_125	14321	217.02107644081116	Solve_Succeeded
125	PrimaryTumor_StageIB_126	14321	230.7217321395874	Solve_Succeeded
126	PrimaryTumor_StageIB_127	14321	246.53209233283997	Solve_Succeeded
127	PrimaryTumor_StageIIA_128	14321	229.7435941696167	Solve_Succeeded
128	PrimaryTumor_StageIIA_129	14321	231.47191619873047	Solve_Succeeded
129	PrimaryTumor_StageIB_130	14321	217.0700182914734	Solve_Succeeded
130	PrimaryTumor_StageIB_131	14321	235.625794172287	Solve_Succeeded
131	PrimaryTumor_StageIA_132	14321	214.9484989643097	Solve_Succeeded
132	PrimaryTumor_StageIA_133	14321	218.72138738632202	Solve_Succeeded
133	PrimaryTumor_StageIIA_134	14321	219.14870643615723	Solve_Succeeded
134	PrimaryTumor_StageIIB_135	14321	252.00332236289978	Solve_Succeeded
135	PrimaryTumor_StageIB_136	14321	210.7942452430725	Solve_Succeeded
136	PrimaryTumor_StageIIIA_137	14321	210.989413022995	Solve_Succeeded
137	PrimaryTumor_StageIA_138	14321	235.47556233406067	Solve_Succeeded
138	PrimaryTumor_StageIA_139	14321	239.47743463516235	Solved_To_Acceptable_Level
139	SolidTissueNormal_StageIIB_140	14321	217.94519710540771	Solve_Succeeded
140	PrimaryTumor_StageIB_141	14321	235.7094476222992	Solve_Succeeded
141	PrimaryTumor_StageIA_142	14321	222.70749378204346	Solve_Succeeded
142	PrimaryTumor_StageIV_143	14321	226.6210114955902	Solve_Succeeded
143	PrimaryTumor_StageIIIA_144	14321	230.93338680267334	Solve_Succeeded
144	PrimaryTumor_StageIB_145	14321	220.70610880851746	Solve_Succeeded
145	PrimaryTumor_StageIB_146	14321	233.67167615890503	Solve_Succeeded
146	PrimaryTumor_StageIB_147	14321	230.1178321838379	Solve_Succeeded
147	PrimaryTumor_StageIIA_148	14321	253.42941999435425	Solve_Succeeded
148	PrimaryTumor_StageIIB_149	14321	219.63954401016235	Solve_Succeeded
149	PrimaryTumor_StageIIIB_150	14321	206.247328042984	Solve_Succeeded
150	PrimaryTumor_StageIB_151	14321	236.60875725746155	Solve_Succeeded
151	PrimaryTumor_StageIIB_152	14321	235.71178269386292	Solve_Succeeded
152	PrimaryTumor_StageIIA_153	14321	239.11918139457703	Solve_Succeeded
153	PrimaryTumor_StageIB_154	14321	222.37190318107605	Solve_Succeeded
154	PrimaryTumor_StageIB_155	14321	221.21527528762817	Solve_Succeeded
155	PrimaryTumor_StageIB_156	14321	231.2823052406311	Solve_Succeeded
156	PrimaryTumor_StageII_157	14321	227.04364490509033	Solve_Succeeded
157	PrimaryTumor_StageIA_158	14321	235.24439215660095	Solve_Succeeded
158	PrimaryTumor_StageIA_159	14321	236.99948906898499	Solve_Succeeded
159	PrimaryTumor_StageIIIA_160	14321	225.7447898387909	Solve_Succeeded
160	PrimaryTumor_StageIIA_161	14321	212.4953441619873	Solve_Succeeded
161	PrimaryTumor_StageNA_162	14321	241.16609025001526	Solve_Succeeded
162	SolidTissueNormal_StageIA_163	14321	249.22719621658325	Solve_Succeeded
163	PrimaryTumor_StageIIA_164	14321	229.36281275749207	Solve_Succeeded
164	SolidTissueNormal_StageIIB_165	14321	245.62888646125793	Solve_Succeeded
165	PrimaryTumor_StageIIIA_166	14321	212.52148818969727	Solve_Succeeded
166	PrimaryTumor_StageIB_167	14321	215.00269508361816	Solve_Succeeded
167	SolidTissueNormal_StageIB_168	14321	269.2997603416443	Solve_Succeeded
168	PrimaryTumor_StageIB_169	14321	236.4092185497284	Solve_Succeeded
169	PrimaryTumor_StageIIIA_170	14321	218.97486686706543	Solve_Succeeded
170	PrimaryTumor_StageIIB_171	14321	230.77579832077026	Solve_Succeeded
171	PrimaryTumor_StageIIIB_172	14321	221.7812783718109	Solve_Succeeded
172	PrimaryTumor_StageIA_173	14321	232.60290050506592	Solve_Succeeded
173	SolidTissueNormal_StageIIB_174	14321	223.87553071975708	Solve_Succeeded
174	PrimaryTumor_StageNA_175	14321	228.71433854103088	Solve_Succeeded
175	PrimaryTumor_StageIB_176	14321	234.73156261444092	Solve_Succeeded
176	PrimaryTumor_StageIA_177	14321	225.7270805835724	Solve_Succeeded
177	SolidTissueNormal_StageIIB_178	14321	213.346773147583	Solve_Succeeded
178	PrimaryTumor_StageIA_179	14321	230.36395955085754	Solve_Succeeded
179	PrimaryTumor_StageIA_180	14321	225.04253244400024	Solve_Succeeded
180	PrimaryTumor_StageIB_181	14321	238.07283735275269	Solve_Succeeded
181	PrimaryTumor_StageIA_182	14321	234.11347270011902	Solve_Succeeded
182	SolidTissueNormal_StageIB_183	14321	220.08927416801453	Solve_Succeeded
183	SolidTissueNormal_StageIB_184	14321	223.813063621521	Solve_Succeeded
184	PrimaryTumor_StageIIIA_185	14321	246.51708817481995	Solve_Succeeded
185	SolidTissueNormal_StageIIIA_186	14321	258.43304896354675	Solve_Succeeded
186	PrimaryTumor_StageIV_187	14321	217.80520343780518	Solve_Succeeded
187	PrimaryTumor_StageIB_188	14321	240.89947032928467	Solve_Succeeded
188	PrimaryTumor_StageIA_189	14321	228.8891637325287	Solve_Succeeded
189	PrimaryTumor_StageIIIA_190	14321	230.4655888080597	Solve_Succeeded
190	PrimaryTumor_StageIIIA_191	14321	213.75960612297058	Solve_Succeeded
191	PrimaryTumor_StageIIA_192	14321	228.44993424415588	Solve_Succeeded
192	PrimaryTumor_StageIIB_193	14321	231.81014227867126	Solve_Succeeded
193	PrimaryTumor_StageIB_194	14321	226.73540878295898	Solve_Succeeded
194	PrimaryTumor_StageIB_195	14321	234.63575553894043	Solve_Succeeded
195	PrimaryTumor_StageIIB_196	14321	237.10795712471008	Solve_Succeeded
196	PrimaryTumor_StageIIB_197	14321	218.2269742488861	Solve_Succeeded
197	SolidTissueNormal_StageIA_198	14321	229.39029908180237	Solve_Succeeded
198	PrimaryTumor_StageIIA_199	14321	228.37792587280273	Solve_Succeeded
199	PrimaryTumor_StageIIA_200	14321	229.73371744155884	Solved_To_Acceptable_Level
200	PrimaryTumor_StageIIIA_201	14321	236.7279589176178	Solve_Succeeded
201	PrimaryTumor_StageIIA_202	14321	218.50111079216003	Solve_Succeeded
202	PrimaryTumor_StageIII_203	14321	223.85652232170105	Solve_Succeeded
203	PrimaryTumor_StageIIA_204	14321	269.89977169036865	Maximum_Iterations_Exceeded
204	PrimaryTumor_StageIIA_205	14321	253.41591095924377	Solved_To_Acceptable_Level
205	PrimaryTumor_StageIB_206	14321	243.52176785469055	Solve_Succeeded
206	SolidTissueNormal_StageIA_207	14321	224.07244396209717	Solve_Succeeded
207	PrimaryTumor_StageIA_208	14321	230.64257884025574	Solve_Succeeded
208	PrimaryTumor_StageIIIA_209	14321	219.08006119728088	Solve_Succeeded
209	PrimaryTumor_StageIIIA_210	14321	221.65625548362732	Solve_Succeeded
210	SolidTissueNormal_StageIB_211	14321	237.64983892440796	Solved_To_Acceptable_Level
211	PrimaryTumor_StageIIA_212	14321	231.90060663223267	Solve_Succeeded
212	PrimaryTumor_StageIIB_213	14321	221.1334822177887	Solve_Succeeded
213	PrimaryTumor_StageIA_214	14321	269.8211715221405	Maximum_Iterations_Exceeded
214	PrimaryTumor_StageIB_215	14321	215.26913571357727	Solve_Succeeded
215	PrimaryTumor_StageIV_216	14321	233.43262600898743	Solve_Succeeded
216	PrimaryTumor_StageIA_217	14321	229.8342628479004	Solve_Succeeded
217	PrimaryTumor_StageIB_218	14321	254.10975217819214	Solve_Succeeded
218	PrimaryTumor_StageIB_219	14321	235.47785782814026	Solve_Succeeded
219	PrimaryTumor_StageIA_220	14321	225.80178380012512	Solve_Succeeded
220	PrimaryTumor_StageIB_221	14321	218.12947010993958	Solve_Succeeded
221	PrimaryTumor_StageIA_222	14321	237.35523056983948	Solve_Succeeded
222	PrimaryTumor_StageIV_223	14321	209.61258602142334	Solve_Succeeded
223	PrimaryTumor_StageIA_224	14321	234.9653356075287	Solve_Succeeded
224	PrimaryTumor_StageIA_225	14321	228.65755414962769	Solve_Succeeded
225	PrimaryTumor_StageIIA_226	14321	232.15975069999695	Solved_To_Acceptable_Level
226	PrimaryTumor_StageIA_227	14321	234.13135242462158	Solve_Succeeded
227	PrimaryTumor_StageIA_228	14321	238.896137714386	Solve_Succeeded
228	PrimaryTumor_StageIIIA_229	14321	232.10666728019714	Solve_Succeeded
229	PrimaryTumor_StageIB_230	14321	232.80500960350037	Solve_Succeeded
230	SolidTissueNormal_StageIB_231	14321	220.71497869491577	Solve_Succeeded
231	PrimaryTumor_StageIIB_232	14321	231.4262273311615	Solve_Succeeded
232	PrimaryTumor_StageIB_233	14321	245.64679884910583	Solve_Succeeded
233	PrimaryTumor_StageIIIA_234	14321	237.55472564697266	Solve_Succeeded
234	SolidTissueNormal_StageIA_235	14321	234.17954778671265	Solve_Succeeded
235	PrimaryTumor_StageIB_236	14321	241.239177942276	Solve_Succeeded
236	PrimaryTumor_StageIA_237	14321	237.66499614715576	Solve_Succeeded
237	PrimaryTumor_StageIA_238	14321	231.32302260398865	Solve_Succeeded
238	SolidTissueNormal_StageIIB_239	14321	241.82036328315735	Solve_Succeeded
239	PrimaryTumor_StageIB_240	14321	238.32467913627625	Solve_Succeeded
240	PrimaryTumor_StageIB_241	14321	217.91101336479187	Solve_Succeeded
241	PrimaryTumor_StageIB_242	14321	218.72657918930054	Solve_Succeeded
242	PrimaryTumor_StageIA_243	14321	228.64269924163818	Solve_Succeeded
243	PrimaryTumor_StageIIIA_244	14321	235.08534240722656	Solve_Succeeded
244	SolidTissueNormal_StageIIIA_245	14321	227.68589091300964	Solve_Succeeded
245	PrimaryTumor_StageIB_246	14321	217.41870379447937	Solve_Succeeded
246	PrimaryTumor_StageIB_247	14321	238.4055688381195	Solve_Succeeded
247	PrimaryTumor_StageIIIA_248	14321	233.5783371925354	Solve_Succeeded
248	PrimaryTumor_StageIIIA_249	14321	229.46484971046448	Solve_Succeeded
249	PrimaryTumor_StageIIA_250	14321	231.39684343338013	Solve_Succeeded
250	PrimaryTumor_StageIB_251	14321	229.8341155052185	Solve_Succeeded
251	SolidTissueNormal_StageIIA_252	14321	235.59423565864563	Solve_Succeeded
252	PrimaryTumor_StageIA_253	14321	235.28999733924866	Solve_Succeeded
253	PrimaryTumor_StageIA_254	14321	221.10584473609924	Solve_Succeeded
254	PrimaryTumor_StageIA_255	14321	245.1110155582428	Solve_Succeeded
255	PrimaryTumor_StageIA_256	14321	217.69677257537842	Solve_Succeeded
256	PrimaryTumor_StageIV_257	14321	254.52722263336182	Solve_Succeeded
257	PrimaryTumor_StageIIB_258	14321	241.32199573516846	Solve_Succeeded
258	PrimaryTumor_StageIIIA_259	14321	247.16954731941223	Solve_Succeeded
259	PrimaryTumor_StageIIB_260	14321	237.4059076309204	Solve_Succeeded
260	PrimaryTumor_StageIB_261	14321	217.32236194610596	Solve_Succeeded
261	PrimaryTumor_StageIB_262	14321	212.9422459602356	Solve_Succeeded
262	PrimaryTumor_StageIB_263	14321	235.33194589614868	Solve_Succeeded
263	PrimaryTumor_StageIV_264	14321	233.1181173324585	Solve_Succeeded
264	PrimaryTumor_StageIIA_265	14321	259.6166079044342	Solve_Succeeded
265	PrimaryTumor_StageIIB_266	14321	213.57381200790405	Solve_Succeeded
266	PrimaryTumor_StageIB_267	14321	229.56476664543152	Solve_Succeeded
267	SolidTissueNormal_StageIIIA_268	14321	237.9648575782776	Solve_Succeeded
268	PrimaryTumor_StageIIB_269	14321	232.4286026954651	Solve_Succeeded
269	PrimaryTumor_StageIIIA_270	14321	222.7219696044922	Solve_Succeeded
270	PrimaryTumor_StageIIA_271	14321	226.7827537059784	Solve_Succeeded
271	PrimaryTumor_StageIA_272	14321	240.01547145843506	Solve_Succeeded
272	PrimaryTumor_StageIA_273	14321	256.99933886528015	Solved_To_Acceptable_Level
273	PrimaryTumor_StageIIB_274	14321	233.21930813789368	Solve_Succeeded
274	PrimaryTumor_StageIIB_275	14321	240.0319595336914	Solve_Succeeded
275	PrimaryTumor_StageIV_276	14321	227.60867285728455	Solve_Succeeded
276	PrimaryTumor_StageIIA_277	14321	232.8782045841217	Solve_Succeeded
277	PrimaryTumor_StageIIB_278	14321	228.0794813632965	Solve_Succeeded
278	PrimaryTumor_StageIIA_279	14321	231.6457920074463	Solve_Succeeded
279	PrimaryTumor_StageIV_280	14321	234.3970923423767	Solve_Succeeded
280	PrimaryTumor_StageIB_281	14321	223.8835072517395	Solve_Succeeded
281	PrimaryTumor_StageIIB_282	14321	235.98459696769714	Solve_Succeeded
282	PrimaryTumor_StageIIB_283	14321	223.20930218696594	Solve_Succeeded
283	SolidTissueNormal_StageIIA_284	14321	221.26981472969055	Solve_Succeeded
284	PrimaryTumor_StageIA_285	14321	241.07879543304443	Solve_Succeeded
285	PrimaryTumor_StageIB_286	14321	217.2225742340088	Solve_Succeeded
286	SolidTissueNormal_StageIA_287	14321	222.18596863746643	Solve_Succeeded
287	PrimaryTumor_StageIB_288	14321	225.08861565589905	Solve_Succeeded
288	PrimaryTumor_StageIA_289	14321	230.85021305084229	Solve_Succeeded
289	PrimaryTumor_StageIA_290	14321	234.08193731307983	Solve_Succeeded
290	SolidTissueNormal_StageIIB_291	14321	230.2424132823944	Solve_Succeeded
291	PrimaryTumor_StageIIA_292	14321	238.13756704330444	Solved_To_Acceptable_Level
292	PrimaryTumor_StageIB_293	14321	216.2186155319214	Solve_Succeeded
293	SolidTissueNormal_StageIB_294	14321	225.44867062568665	Solve_Succeeded
294	PrimaryTumor_StageIA_295	14321	230.6858983039856	Solve_Succeeded
295	PrimaryTumor_StageIIB_296	14321	219.19269919395447	Solve_Succeeded
296	PrimaryTumor_StageIA_297	14321	245.80902814865112	Solved_To_Acceptable_Level
297	PrimaryTumor_StageIIB_298	14321	223.8837170600891	Solve_Succeeded
298	PrimaryTumor_StageIIA_299	14321	235.10736846923828	Solve_Succeeded
299	PrimaryTumor_StageIA_300	14321	229.20640563964844	Solve_Succeeded
300	PrimaryTumor_StageIB_301	14321	230.642094373703	Solve_Succeeded
301	PrimaryTumor_StageIIIA_302	14321	236.04593586921692	Solve_Succeeded
302	PrimaryTumor_StageIIB_303	14321	225.96094727516174	Solve_Succeeded
303	PrimaryTumor_StageIB_304	14321	244.45666980743408	Solve_Succeeded
304	PrimaryTumor_StageIB_305	14321	231.3563928604126	Solve_Succeeded
305	PrimaryTumor_StageIA_306	14321	214.15070462226868	Solve_Succeeded
306	PrimaryTumor_StageIB_307	14321	237.86707663536072	Solve_Succeeded
307	PrimaryTumor_StageNA_308	14321	239.19760179519653	Solve_Succeeded
308	PrimaryTumor_StageIIIA_309	14321	238.51912784576416	Solve_Succeeded
309	SolidTissueNormal_StageII_310	14321	237.20353364944458	Solve_Succeeded
310	PrimaryTumor_StageIB_311	14321	230.83621788024902	Solve_Succeeded
311	PrimaryTumor_StageIIIA_312	14321	228.0593101978302	Solve_Succeeded
312	PrimaryTumor_StageIIA_313	14321	218.53046679496765	Solve_Succeeded
313	PrimaryTumor_StageIIB_314	14321	239.67132186889648	Solve_Succeeded
314	PrimaryTumor_StageIA_315	14321	257.7693748474121	Solve_Succeeded
315	PrimaryTumor_StageIB_316	14321	223.92737436294556	Solve_Succeeded
316	PrimaryTumor_StageIIIB_317	14321	246.38063287734985	Solve_Succeeded
317	PrimaryTumor_StageIIB_318	14321	237.92904615402222	Solve_Succeeded
318	PrimaryTumor_StageIB_319	14321	235.32483196258545	Solve_Succeeded
319	SolidTissueNormal_StageIIA_320	14321	228.2578468322754	Solve_Succeeded
320	PrimaryTumor_StageIB_321	14321	241.62477016448975	Solved_To_Acceptable_Level
321	PrimaryTumor_StageIB_322	14321	233.90411615371704	Solve_Succeeded
322	PrimaryTumor_StageIV_323	14321	236.01712679862976	Solve_Succeeded
323	PrimaryTumor_StageIA_324	14321	241.23320198059082	Solve_Succeeded
324	PrimaryTumor_StageIB_325	14321	234.85870671272278	Solve_Succeeded
325	PrimaryTumor_StageIB_326	14321	222.0526487827301	Solve_Succeeded
326	PrimaryTumor_StageIIIA_327	14321	249.1238911151886	Solve_Succeeded
327	PrimaryTumor_StageIIB_328	14321	236.3722379207611	Solve_Succeeded
328	PrimaryTumor_StageIIB_329	14321	235.08610677719116	Solve_Succeeded
329	PrimaryTumor_StageIIA_330	14321	231.33916544914246	Solve_Succeeded
330	PrimaryTumor_StageIA_331	14321	234.8377537727356	Solved_To_Acceptable_Level
331	PrimaryTumor_StageIB_332	14321	237.83031630516052	Solve_Succeeded
332	SolidTissueNormal_StageIA_333	14321	235.62531995773315	Solve_Succeeded
333	RecurrentTumor_StageIA_334	14321	224.05028128623962	Solve_Succeeded
334	PrimaryTumor_StageIIA_335	14321	238.23537349700928	Solve_Succeeded
335	PrimaryTumor_StageIIB_336	14321	225.16399359703064	Solve_Succeeded
336	PrimaryTumor_StageIIA_337	14321	237.0947723388672	Solve_Succeeded
337	PrimaryTumor_StageIA_338	14321	231.8978033065796	Solve_Succeeded
338	PrimaryTumor_StageIA_339	14321	231.62511944770813	Solve_Succeeded
339	PrimaryTumor_StageIA_340	14321	232.62341618537903	Solve_Succeeded
340	PrimaryTumor_StageIB_341	14321	225.95925426483154	Solve_Succeeded
341	PrimaryTumor_StageIB_342	14321	230.7265067100525	Solve_Succeeded
342	PrimaryTumor_StageIA_343	14321	235.48969054222107	Solve_Succeeded
343	PrimaryTumor_StageIB_344	14321	234.17431044578552	Solve_Succeeded
344	PrimaryTumor_StageNA_345	14321	244.1451964378357	Solved_To_Acceptable_Level
345	RecurrentTumor_StageIB_346	14321	227.55530881881714	Solve_Succeeded
346	SolidTissueNormal_StageIB_347	14321	232.6463589668274	Solve_Succeeded
347	PrimaryTumor_StageIB_348	14321	224.70084881782532	Solve_Succeeded
348	PrimaryTumor_StageIII_349	14321	249.4110357761383	Solve_Succeeded
