Reaction	Glucose	Glucose - Chemostat
R_SS0224	0.5225824634879824	0.5225824634879824
R_SS0225	0.0	0.0
R_SS0226	0.0	0.0
R_SS0227	0.26743337587407806	0.26743337587407806
R_SS0228	0.0	0.0
R_SS0229	0.0	0.0
R_SS0230	0.0	0.0
R_SS0231	0.0	0.0
R_SS0232	0.0	0.0
R_SS0233	0.0	0.0
R_SS0234	0.0	0.0
R_SS0235	0.0	0.0
R_SS0236	0.0	0.0
R_SS0237	0.40269440753267877	0.40269440753267877
R_SS0238	0.40269440753267877	0.40269440753267877
R_SS0239	0.40269440753267877	0.40269440753267877
R_SS0240	0.40269440753267877	0.40269440753267877
R_SS0241	0.0	0.0
R_SS0242	0.0	0.0
R_SS0243	0.0	0.0
R_SS0244	0.0	0.0
R_SS0245	0.0	0.0
R_SS0246	0.0	0.0
R_SS0247	0.0	0.0
R_SS0248	0.0	0.0
R_SS0249	-13.447503816217768	-13.447503816217768
R_SS0250	13.447503816217768	13.447503816217768
R_SS0251	0.05301105465945312	0.05301105465945312
R_SS0252	0.0	0.0
R_SS0253	0.4137222579156408	0.4137222579156408
R_SS0254	8.893427728195202e-07	8.893427728195202e-07
R_SS0255	8.893427728195202e-07	8.893427728195202e-07
R_SS0256	0.0	0.0
R_SS0257	-0.31909618688764396	-0.31909618688764396
R_SS0258	0.0	0.0
R_SS0259	1.3542040188578304	1.3542040188578304
R_SS0260	0.0	0.0
R_SS0261	5.058898820506122	5.058898820506122
R_SS0262	5.058898820506122	5.058898820506122
R_SS0263	3.002596058177757	3.002596058177757
R_SS0264	1.5337202988403826	1.5337202988403826
R_SS0265	0.0	0.0
R_SS0266	3.5541244200307154	3.5541244200307154
R_SS0267	-3.5541244200307154	-3.5541244200307154
R_SS0268	0.27119447315010814	0.27119447315010814
R_SS0269	0.0	0.0
R_SS0270	4.466511156904423	4.466511156904423
R_SS0271	15.943729523264263	15.943729523264263
R_SS0272	-11.47721836635984	-11.47721836635984
R_SS0273	0.0	0.0
R_SS0274	3.534318826561255	3.534318826561255
R_SS0275	3.8055132997113628	3.8055132997113628
R_SS0276	0.23336354358784211	0.23336354358784211
R_SS0277	-0.05301105465945312	-0.05301105465945312
R_SS0278	-0.05301105465945312	-0.05301105465945312
R_SS0279	0.0	0.0
R_SS0280	0.0	0.0
R_SS0281	-0.6364136882296487	-0.6364136882296487
R_SS0282	-0.6364136882296487	-0.6364136882296487
R_SS0283	0.6364136882296487	0.6364136882296487
R_SS0284	0.0	0.0
R_SS0285	0.0	0.0
R_SS0286	0.0	0.0
R_SS0287	0.0	0.0
R_SS0288	0.0	0.0
R_SS0289	0.0	0.0
R_SS0290	0.0	0.0
R_SS0291	0.0	0.0
R_SS0292	0.0013340141592292803	0.0013340141592292803
R_SS0293	0.0013340141592292803	0.0013340141592292803
R_SS0294	0.0	0.0
R_SS0295	0.0	0.0
R_SS0296	0.0	0.0
R_SS0297	0.0	0.0
R_SS0298	0.0	0.0
R_SS0299	0.0	0.0
R_SS0300	0.0	0.0
R_SS0301	0.0	0.0
R_SS0302	0.0	0.0
R_SS0303	0.0	0.0
R_SS0304	0.0	0.0
R_SS0305	0.0	0.0
R_SS0306	0.0	0.0
R_SS0307	0.0	0.0
R_SS0308	30.23836870459151	30.23836870459151
R_SS0309	0.0	0.0
R_SS0310	0.21797791361806443	0.21797791361806443
R_SS0311	0.0	0.0
R_SS0312	0.0	0.0
R_SS0313	0.0	0.0
R_SS0314	0.0	0.0
R_SS0315	0.0	0.0
R_SS0316	0.0	0.0
R_SS0317	0.0	0.0
R_SS0318	0.0	0.0
R_SS0319	0.0	0.0
R_SS0320	0.0	0.0
R_SS0321	0.0	0.0
R_SS0322	0.0	0.0
R_SS0323	0.0	0.0
R_SS0324	0.0	0.0
R_SS0325	0.0	0.0
R_SS0326	0.0	0.0
R_SS0327	0.16091175236214517	0.16091175236214517
R_SS0328	0.06759005073428354	0.06759005073428354
R_SS0329	0.06759005073428354	0.06759005073428354
R_SS0330	0.543121631360881	0.543121631360881
R_SS0331	0.6364136882296487	0.6364136882296487
R_SS0332	0.6364136882296487	0.6364136882296487
R_SS0333	0.0	0.0
R_SS0334	0.0	0.0
R_SS0335	0.0	0.0
R_SS0336	0.0	0.0
R_SS0337	0.0	0.0
R_SS0338	0.0	0.0
R_SS0339	0.08045587618107258	0.08045587618107258
R_SS0340	0.08045587618107258	0.08045587618107258
R_SS0341	0.0	0.0
R_SS0342	0.31909618688764396	0.31909618688764396
R_SS0343	0.0	0.0
R_SS0344	0.0	0.0
R_SS0345	1.92273830403011	1.92273830403011
R_SS0346	0.0	0.0
R_SS0347	0.19689583795542975	0.19689583795542975
R_SS0348	0.961369152015055	0.961369152015055
R_SS0349	0.0	0.0
R_SS0350	0.0	0.0
R_SS0351	0.006627072851766126	0.006627072851766126
R_SS0352	0.0	0.0
R_SS0353	0.03576920090504537	0.03576920090504537
R_SS0354	0.009006022080605247	0.009006022080605247
R_SS0355	0.0010195496695024808	0.0010195496695024808
R_SS0356	0.0009345871970439407	0.0009345871970439407
R_SS0357	0.0016142869767122611	0.0016142869767122611
R_SS0358	0.00977068433273211	0.00977068433273211
R_SS0359	0.004927823402595324	0.004927823402595324
R_SS0360	0.021920317894303338	0.021920317894303338
R_SS0361	0.0	0.0
R_SS0362	0.0	0.0
R_SS0363	0.0	0.0
R_SS0364	0.038742887441094276	0.038742887441094276
R_SS0365	0.0	0.0
R_SS0366	0.0	0.0
R_SS0367	0.0	0.0
R_SS0368	0.0009345871970439407	0.0009345871970439407
R_SS0369	0.0	0.0
R_SS0370	0.0008496247245854007	0.0008496247245854007
R_SS0371	0.0	0.0
R_SS0372	0.11193425483966292	0.11193425483966292
R_SS0373	0.0019541368665464214	0.0019541368665464214
R_SS0374	0.0016142869767122611	0.0016142869767122611
R_SS0375	0.00977068433273211	0.00977068433273211
R_SS0376	0.004927823402595324	0.004927823402595324
R_SS0377	0.021920317894303338	0.021920317894303338
R_SS0378	0.0	0.0
R_SS0379	0.0	0.0
R_SS0380	0.0	0.0
R_SS0381	0.038742887441094276	0.038742887441094276
