	Condition	N° variables	Time	Status
263	PrimaryTumor_StageIV_264	14274	237.77571368217468	Solve_Succeeded
264	PrimaryTumor_StageIIA_265	14274	231.9050576686859	Solve_Succeeded
265	PrimaryTumor_StageIIB_266	14274	245.52254843711853	Solve_Succeeded
266	PrimaryTumor_StageIB_267	14274	245.85294151306152	Solve_Succeeded
267	SolidTissueNormal_StageIIIA_268	14274	237.4604516029358	Solve_Succeeded
268	PrimaryTumor_StageIIB_269	14274	240.76105213165283	Solve_Succeeded
269	PrimaryTumor_StageIIIA_270	14274	246.45972800254822	Solve_Succeeded
270	PrimaryTumor_StageIIA_271	14274	240.03171372413635	Solve_Succeeded
271	PrimaryTumor_StageIA_272	14274	233.41816759109497	Solve_Succeeded
272	PrimaryTumor_StageIA_273	14274	239.08107542991638	Solve_Succeeded
273	PrimaryTumor_StageIIB_274	14274	234.39143443107605	Solve_Succeeded
274	PrimaryTumor_StageIIB_275	14274	235.9672818183899	Solve_Succeeded
275	PrimaryTumor_StageIV_276	14274	240.52243757247925	Solve_Succeeded
276	PrimaryTumor_StageIIA_277	14274	250.36849427223206	Solve_Succeeded
277	PrimaryTumor_StageIIB_278	14274	238.65799570083618	Solve_Succeeded
278	PrimaryTumor_StageIIA_279	14274	263.306357383728	Solve_Succeeded
279	PrimaryTumor_StageIV_280	14274	242.92252135276794	Solve_Succeeded
280	PrimaryTumor_StageIB_281	14274	263.73608922958374	Solve_Succeeded
281	PrimaryTumor_StageIIB_282	14274	236.61236429214478	Solve_Succeeded
282	PrimaryTumor_StageIIB_283	14274	246.020742893219	Solve_Succeeded
283	SolidTissueNormal_StageIIA_284	14274	245.8361110687256	Solve_Succeeded
284	PrimaryTumor_StageIA_285	14274	231.58365416526794	Solve_Succeeded
285	PrimaryTumor_StageIB_286	14274	234.18461275100708	Solve_Succeeded
286	SolidTissueNormal_StageIA_287	14274	233.46617031097412	Solve_Succeeded
287	PrimaryTumor_StageIB_288	14274	236.6619358062744	Solve_Succeeded
288	PrimaryTumor_StageIA_289	14274	251.8820195198059	Solve_Succeeded
289	PrimaryTumor_StageIA_290	14274	234.6395673751831	Solve_Succeeded
290	SolidTissueNormal_StageIIB_291	14274	250.58852458000183	Solve_Succeeded
291	PrimaryTumor_StageIIA_292	14274	271.6034142971039	Solved_To_Acceptable_Level
292	PrimaryTumor_StageIB_293	14274	229.88270592689514	Solve_Succeeded
293	SolidTissueNormal_StageIB_294	14274	236.58559250831604	Solve_Succeeded
294	PrimaryTumor_StageIA_295	14274	245.32106518745422	Solve_Succeeded
295	PrimaryTumor_StageIIB_296	14274	252.09571647644043	Solve_Succeeded
296	PrimaryTumor_StageIA_297	14274	246.74302577972412	Solve_Succeeded
297	PrimaryTumor_StageIIB_298	14274	272.7995882034302	Solve_Succeeded
298	PrimaryTumor_StageIIA_299	14274	242.53314995765686	Solve_Succeeded
299	PrimaryTumor_StageIA_300	14274	233.58676052093506	Solve_Succeeded
300	PrimaryTumor_StageIB_301	14274	252.71083068847656	Solve_Succeeded
301	PrimaryTumor_StageIIIA_302	14274	233.69129514694214	Solve_Succeeded
302	PrimaryTumor_StageIIB_303	14274	241.24536776542664	Solve_Succeeded
303	PrimaryTumor_StageIB_304	14274	244.01028323173523	Solve_Succeeded
304	PrimaryTumor_StageIB_305	14274	237.04463148117065	Solve_Succeeded
305	PrimaryTumor_StageIA_306	14274	236.05428266525269	Solve_Succeeded
306	PrimaryTumor_StageIB_307	14274	260.7382881641388	Solve_Succeeded
307	PrimaryTumor_StageNA_308	14274	241.0200219154358	Solve_Succeeded
308	PrimaryTumor_StageIIIA_309	14274	242.07907843589783	Solve_Succeeded
309	SolidTissueNormal_StageII_310	14274	239.71426057815552	Solve_Succeeded
310	PrimaryTumor_StageIB_311	14274	256.0833692550659	Solve_Succeeded
311	PrimaryTumor_StageIIIA_312	14274	242.88410544395447	Solve_Succeeded
312	PrimaryTumor_StageIIA_313	14274	248.13740015029907	Solve_Succeeded
313	PrimaryTumor_StageIIB_314	14274	247.59483528137207	Solve_Succeeded
314	PrimaryTumor_StageIA_315	14274	243.72503685951233	Solve_Succeeded
315	PrimaryTumor_StageIB_316	14274	247.57643938064575	Solve_Succeeded
316	PrimaryTumor_StageIIIB_317	14274	260.2383301258087	Solve_Succeeded
317	PrimaryTumor_StageIIB_318	14274	242.6213984489441	Solve_Succeeded
318	PrimaryTumor_StageIB_319	14274	235.825190782547	Solve_Succeeded
319	SolidTissueNormal_StageIIA_320	14274	245.96639227867126	Solve_Succeeded
320	PrimaryTumor_StageIB_321	14274	252.76891112327576	Solve_Succeeded
321	PrimaryTumor_StageIB_322	14274	236.4662971496582	Solve_Succeeded
322	PrimaryTumor_StageIV_323	14274	250.4261031150818	Solve_Succeeded
323	PrimaryTumor_StageIA_324	14274	243.7762234210968	Solve_Succeeded
324	PrimaryTumor_StageIB_325	14274	238.94272541999817	Solve_Succeeded
325	PrimaryTumor_StageIB_326	14274	244.94918966293335	Solve_Succeeded
326	PrimaryTumor_StageIIIA_327	14274	255.08700728416443	Solve_Succeeded
327	PrimaryTumor_StageIIB_328	14274	245.5597116947174	Solve_Succeeded
328	PrimaryTumor_StageIIB_329	14274	254.61983919143677	Solve_Succeeded
329	PrimaryTumor_StageIIA_330	14274	277.8193988800049	Solve_Succeeded
330	PrimaryTumor_StageIA_331	14274	254.48944091796875	Solve_Succeeded
331	PrimaryTumor_StageIB_332	14274	270.0539448261261	Solve_Succeeded
332	SolidTissueNormal_StageIA_333	14274	279.87367272377014	Solve_Succeeded
333	RecurrentTumor_StageIA_334	14274	254.33372926712036	Solve_Succeeded
334	PrimaryTumor_StageIIA_335	14274	248.02758622169495	Solve_Succeeded
335	PrimaryTumor_StageIIB_336	14274	251.25029230117798	Solve_Succeeded
336	PrimaryTumor_StageIIA_337	14274	247.53044867515564	Solve_Succeeded
337	PrimaryTumor_StageIA_338	14274	236.14401769638062	Solve_Succeeded
338	PrimaryTumor_StageIA_339	14274	231.0520510673523	Solve_Succeeded
339	PrimaryTumor_StageIA_340	14274	255.3159589767456	Solve_Succeeded
340	PrimaryTumor_StageIB_341	14274	244.08108806610107	Solve_Succeeded
341	PrimaryTumor_StageIB_342	14274	246.8254849910736	Solved_To_Acceptable_Level
342	PrimaryTumor_StageIA_343	14274	236.58987760543823	Solve_Succeeded
343	PrimaryTumor_StageIB_344	14274	239.48764085769653	Solve_Succeeded
344	PrimaryTumor_StageNA_345	14274	249.6199963092804	Solve_Succeeded
345	RecurrentTumor_StageIB_346	14274	250.16418981552124	Solve_Succeeded
346	SolidTissueNormal_StageIB_347	14274	241.05463290214539	Solve_Succeeded
347	PrimaryTumor_StageIB_348	14274	237.60821294784546	Solve_Succeeded
348	PrimaryTumor_StageIII_349	14274	246.88743233680725	Solve_Succeeded
349	PrimaryTumor_StageIB_350	14274	265.45250630378723	Solve_Succeeded
