Reaction	Acetate	Fructose	Galactose	Glucose	Glycerol	Gluconate	Pyruvate	Succinate
R_BALAt2pp	9.252706652802031e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_BALAtex	9.252706822948653e-09	-8.660991035469578e-09	-7.712348759625343e-09	-9.058215511004164e-09	-6.311078104559441e-09	-9.114479171401513e-09	-5.49123502224802e-09	-7.810049940104591e-09
R_BETALDHx	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CD2tpp	0.027547457400757702	0.03265559776483516	0.0328213659216848	0.0352876025899513	0.03179002791144252	0.030011474841726126	0.031277140728173995	0.028708477636694457
R_CDAPPA120	9.923759068778854e-05	0.0003150496040156776	0.000274118498205002	0.0007220910988702665	0.00042081903758526217	0.0006972301220496286	0.00019112688152815558	0.00038152638911212016
R_CDAPPA140	0.00010065264061087272	0.00031689928492655234	0.00027656922894757997	0.0007267303421122809	0.000427200869751076	0.0007034443244924534	0.0001935341833720797	0.0003855089879981569
R_CDAPPA141	9.647508508958256e-05	0.00030304373507692914	0.00026339171591837615	0.0006932293496252574	0.00040503238590419824	0.0006727406813948597	0.0001878635296968459	0.00037044443432052816
R_CDAPPA160	0.00010043755007612668	0.00031318802256835164	0.0002744439326804154	0.0007191217436144332	0.00042518440251222234	0.0006988265826074432	0.00019315177661432352	0.0003842834709087995
R_CDAPPA161	9.438928601589798e-05	0.00029226970837202624	0.00025063232001649544	0.0006669154806961999	0.0003898364737618778	0.0006476213570638361	0.00018445576465540614	0.0003607783615968808
R_CDAPPA180	9.705614683828753e-05	0.0002949701350248399	0.00026086545109427634	0.0006808123566772041	0.00040356208705712816	0.0006662901042739758	0.00018720703895968915	0.00037104121897933045
R_CDAPPA181	8.907072334908026e-05	0.00027055612988459866	0.00023629916523534722	0.0006241945432333179	0.00036959848380834436	0.0006080169387758801	0.00017856940993067914	0.00034417885955227446
R_CDGR	1.8203731172236312e-18	2.14386664971302e-19	2.0520368919438526e-20	0.0	0.0	0.0	1.9037413102295718e-19	0.0
R_BETALDHy	2.4102603531313817e-08	2.4704059637159143e-08	2.410563975626388e-08	2.2921821651440957e-08	2.214822074798232e-08	2.478277830686162e-08	2.348101964288043e-08	2.2912577530371783e-08
R_BMOCOS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_BMOGDS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_BMOGDS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_BPNT	0.0008786062460168008	0.007475110255422504	0.0044562057132105145	0.00946167147359092	0.006481828981452218	0.005667403810092452	0.003272049531581876	0.0029322514496157807
R_BSORx	6.6093160981711935e-09	6.958666793293796e-09	6.669493202742936e-09	6.084742795505427e-09	5.704116274901783e-09	7.187246962720068e-09	6.320250758209954e-09	6.040067926328316e-09
R_BSORy	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CDGS	4.98284756864108e-18	6.515875540291056e-19	6.474873338554731e-20	0.0	0.0	0.0	5.591774137645925e-19	0.0
R_CDPMEK	1.2851936776745226e-08	0.0	1.237034368347092e-09	0.0	2.305212331385913e-09	0.0	9.441285595934101e-09	9.220935728974555e-09
R_BTNt2ipp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_APG3PAT140	0.003571364606116569	0.005510604903664796	0.003199542742594938	0.003993682989025928	0.004020200266219417	0.003338519127805013	0.005399622934653694	0.003291440924781317
R_BTNtex	-9.954306934290004e-09	-9.983762039311728e-09	-9.98160487597488e-09	-9.98396054718853e-09	-9.979968851325792e-09	-9.993596172819252e-09	-9.9820385290883e-09	-9.982061177638002e-09
R_BTS5	9.954275506758805e-09	9.98372401001374e-09	9.981563555268026e-09	9.983922607746433e-09	9.979927005298079e-09	9.993556773638733e-09	9.9819945858023e-09	9.9820170585847e-09
R_BUTCT	1.89263759086526e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CFAS160E	5.2483002352720786e-15	0.0	6.049221265700204e-19	0.0	1.788021150323244e-18	0.0	9.047178875935599e-18	5.2156487248171686e-18
R_CFAS160G	5.248440340843051e-15	0.0	6.149889007186057e-19	0.0	1.802072888943498e-18	0.0	9.0586307378768e-18	5.2264649837421646e-18
R_CFAS180E	5.249007101539447e-15	0.0	6.036069063784167e-19	0.0	1.782944620738841e-18	0.0	9.055666403820615e-18	5.2242512494474525e-18
R_BUTSO3abcpp	9.924609024210116e-09	9.907157168299772e-09	9.908128353255295e-09	9.907652254427158e-09	9.911046069577272e-09	9.964508019630269e-09	9.913559039133268e-09	9.91400479477624e-09
R_BUTSO3tex	9.924608912470491e-09	9.907157094701803e-09	9.908128317803744e-09	9.907652254170785e-09	9.91104598391246e-09	9.964508107529467e-09	9.913559084751e-09	9.914004728273083e-09
R_CFAS180G	5.249146753282014e-15	0.0	6.136588820076431e-19	0.0	1.7969678353077597e-18	0.0	9.067164797131316e-18	5.235104313383871e-18
R_APG3PAT141	0.0038802708146344436	0.006029695718944312	0.003553691831465238	0.004485303906516171	0.004446798899765833	0.0037233383899099937	0.005747129279931047	0.0036637800524207385
R_CGLYabcpp	0.0013739342716083296	0.003223867012354153	0.002337352381949499	0.003244596313222626	0.003422812120683683	0.0029085756031046795	0.0024926083440287745	0.0026592968434943067
R_CGLYtex	9.92482274142503e-09	9.800968703288504e-09	9.84059589370645e-09	9.761903729810227e-09	9.864198569076166e-09	9.928883715204506e-09	9.81841452585286e-09	9.819797197607727e-09
R_CHLabcpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CHLt2pp	2.8516182805857277e-08	2.5794816686431637e-08	2.3420167684999857e-08	2.404616244359859e-08	3.5312098412960964e-08	2.428133231201541e-08	2.807548412559378e-08	2.9440452069875278e-08
R_CHLtex	9.757824326328546e-09	9.689657076705771e-09	9.657109112382044e-09	9.666945688380224e-09	9.661960786999655e-09	9.873651007907824e-09	9.731444983174242e-09	9.736523587378088e-09
R_BUTt2rpp	9.001766887017232e-09	-1.916716678993305e-08	-1.9112006008391653e-08	-1.921637223607428e-08	-1.882455682718047e-08	-1.9571507057364324e-08	-1.7952040546383854e-08	-1.8415116237674792e-08
R_BUTtex	9.001766887450913e-09	-1.9167166742661837e-08	-1.9112005977817148e-08	-1.9216372271202434e-08	-1.882455680224382e-08	-1.957150708165045e-08	-1.7952040520796686e-08	-1.8415116098680077e-08
R_BWCOGDS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_BWCOGDS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_BWCOS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CA2t3pp	0.16533953512337166	0.09505702165103692	0.11418598113755354	0.08735034347126383	0.11714264948114153	0.0963447968315433	0.12646416670942032	0.15322969856524213
R_CA2tex	-1.015250106206622e-10	-1.0150058571412045e-10	-1.0150857931989778e-10	-1.0150236207095986e-10	-1.0151013363213224e-10	-1.0154677099194487e-10	-1.0150946749831745e-10	-1.0150835727529285e-10
R_CADVtpp	5.484474154377711e-06	0.0004796628288349373	0.0002341513782771581	0.0006794337747321997	0.00022859702756574394	0.00027999472698466484	0.00011359648635962925	0.00010395660098997303
R_CHOLD	1.9716134039143205e-08	1.961105376321801e-08	1.9584243919846685e-08	1.9586319203146532e-08	1.960120677013587e-08	1.9846900755475482e-08	1.967549437076332e-08	1.9682156087416123e-08
R_CHORM	0.0	3.1888727774837604e-05	1.2120926297727565e-05	3.9894153644698826e-05	4.3461847255279814e-06	1.2580798127022605e-05	3.155583992435502e-06	2.807195768395229e-06
R_CHORS	1.0413347360429815e-06	0.00020268925610717438	0.00012915704275672787	0.00021857810177339023	5.374313204268418e-05	0.00011038835087894504	4.3186175856991495e-05	4.7633798481790056e-05
R_CHRPL	2.3172879536390453e-10	0.0	1.977802303071969e-11	0.0	3.928289647774621e-11	0.0	1.6942074430065152e-10	1.6539493157177704e-10
R_CHTBSptspp	9.981039990878487e-09	9.942943329787894e-09	9.955747597616043e-09	9.94399292697202e-09	9.964247867211276e-09	9.983199487271715e-09	9.968519810508616e-09	9.968937926539066e-09
R_CHTBStex	9.981039994499952e-09	9.942943357543754e-09	9.955747559686756e-09	9.943992962391237e-09	9.9642480932971e-09	9.983199600327451e-09	9.968519787406649e-09	9.968938119442328e-09
R_CINNDO	0.0	0.0	1.4082702530620754e-20	0.0	3.240482741462606e-20	0.0	0.0	0.0
R_CITL	7.552180159626523e-06	9.6870817641875e-05	5.197954431488523e-05	0.00012845083969007328	0.00010444293934834222	9.98776692969628e-05	3.131522006091491e-05	8.090067749710246e-05
R_CLt3_2pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_CITt3pp	0.01251150148404911	0.015408934718205222	0.01104796165605478	0.009274656055857693	0.010489568689943564	0.008165594913024427	0.012706173848426388	0.0054216328134413455
R_APG3PAT160	0.0035865980316933687	0.005644858224589502	0.003253833918541211	0.0040997502799888395	0.004056947918741592	0.0033933213450668864	0.005422386621463873	0.003320275291937098
R_CITt7pp	0.01251151070482003	0.01535284585794939	0.011044633884614002	0.009150568325746795	0.010488784521770723	0.008059359543301352	0.012699153902888602	0.004716074125363528
R_CITtex	9.220771035600706e-09	-5.6088860255654176e-05	-3.3277714408530565e-06	-0.00012408773011074461	-7.841681730624829e-07	-0.00010623536972298452	-7.0199455377561995e-06	-0.0007055586880779785
R_CLtex	-1.0152523266526714e-10	-1.0150036366951555e-10	-1.0150857931989778e-10	-1.0150236207095986e-10	-1.0151013363213224e-10	-1.0154677099194487e-10	-1.0150924545371254e-10	-1.0150835727529285e-10
R_CMPN	0.003723523581878907	0.009674008848109705	0.003348110972920388	0.00946079247057264	0.008450851911248345	0.009510583757701092	0.006344332361005071	0.00696616903186813
R_CMPtex	9.969373326867979e-09	9.945677392764196e-09	9.953614155122636e-09	9.946260703941333e-09	9.95909799073047e-09	9.982011661691104e-09	9.952099588872444e-09	9.95075910559251e-09
R_CLIPAabctex	0.0	6.638112627568549e-07	0.0	2.0876630279369232e-06	0.0	0.0	0.0	0.0
R_APG3PAT161	0.0040457457212850646	0.006471003434840689	0.003939044597003632	0.004918043020489643	0.004770844482205159	0.004075521506418661	0.005967065736786128	0.00392422630693187
R_CLPNH120pp	0.002319386802972377	0.00420656209411492	0.0026274136839670712	0.003960064440108609	0.0017845041231100468	0.002836105795274101	0.00401759925411097	0.0035270346825177906
R_CLPNH140pp	0.00232051646891467	0.00421147734912806	0.0026323881469457037	0.003968474074884272	0.00180468846744038	0.0028437861692565693	0.0040233873217338225	0.0035341766549803672
R_CLPNH141pp	0.00231889965200228	0.004177042077505882	0.0026076052417856213	0.0039095941358157724	0.001733832415921576	0.0028080607400659077	0.004010652437464807	0.003509119521752944
R_CMtex	0.054426824475144915	0.07304613180837727	0.054590988385722516	0.07815114109638066	0.07978316639755499	0.07133104768285592	0.062207266119227674	0.07874733119378274
R_CMtpp	0.054426824475144936	0.07304613180837723	0.05459098838572246	0.07815114109638069	0.07978316639755499	0.07133104768285592	0.062207266119227674	0.07874733119378285
R_CO2tex	-0.6281246090697232	-0.7074980112977105	-0.5486325395983371	-0.7026146387349308	-0.4345504971531611	-0.7157161224815236	-0.915882189957992	-0.8784714041718569
R_CLPNH160pp	0.002320308983245883	0.004201705737794903	0.0026280657612299907	0.0039547195505525495	0.0017983287551184047	0.002838059769353392	0.00402243291152921	0.00353194261437505
R_CO2tpp	-0.6255414405897205	-0.7021775356594877	-0.5404226919255907	-0.695700824691572	-0.43097588662056185	-0.7114542532139979	-0.9061560922038104	-0.8732024959564099
R_COBALT2abcpp	0.00016113780113374842	0.0006004753657552723	0.0002331647712191603	0.0003404962323502993	0.00033140204215110136	0.00029854042672897423	0.0007418716489870898	0.00027688086625834237
R_COBALT2t3pp	0.055890721906769504	0.062279612334994	0.059841828513399975	0.0668195605822256	0.0586148681424973	0.05830564964458609	0.06345530105070404	0.05917309832456905
R_COBALT2tex	-4.898303984646191e-13	-4.898303984646191e-13	-4.898303984646191e-13	-4.896083538596939e-13	-4.896083538596939e-13	-4.900524430695441e-13	-4.896083538596939e-13	-4.896083538596939e-13
R_CLPNH161pp	0.002320187450037614	0.004154793374597642	0.0025888381157124496	0.003867059024266405	0.0016839142075836962	0.0027836549485648608	0.0040046316382031	0.0034961160896020845
R_CLPNH180pp	0.002318555473789661	0.004159110543056625	0.0026032527771157423	0.0038887916088616525	0.0017289065118596756	0.0028011183980037853	0.00400872964700355	0.0035098857755194238
R_CLPNH181pp	0.0023301125627556178	0.004123311430503074	0.00257432775608055	0.003805934702899944	0.001615039457862354	0.0027549115544395816	0.003996454356715311	0.0034798113807004
R_CLPNS120pp	0.0023193868029723896	0.004206562094114914	0.0026274136839670725	0.0039600644401086155	0.001784504123110056	0.002836105795274102	0.004017599254110965	0.0035270346825177906
R_CLPNS140pp	0.00232051646891468	0.004211477349128065	0.002632388146945691	0.003968474074884279	0.0018046884674403766	0.002843786169256568	0.0040233873217338225	0.0035341766549803616
R_COBALT2tpp	0.05605185970741347	0.06288008770025963	0.060074993284129435	0.06716005681408621	0.05894627018415869	0.05860419007082517	0.06419717269920143	0.059449979190337676
R_APG3PAT180	0.003834702865173889	0.0063526152849403845	0.0036249930979020094	0.004681736959096433	0.004475899253644604	0.0038087520471476546	0.005786364075240277	0.0036474237262796695
R_COLIPAKpp	0.0	8.954724038530401e-07	0.0	4.779117279188197e-07	0.0	0.0	0.0	0.0
R_CLPNS141pp	0.002318899652002285	0.0041770420775058825	0.0026076052417856183	0.0039095941358157785	0.0017338324159215796	0.0028080607400659124	0.004010652437464804	0.003509119521752937
R_CLPNS160pp	0.002320308953818892	0.004201705708375157	0.002628065731807877	0.003954719521132202	0.0017983287256958247	0.002838059739920143	0.004022432882106797	0.003531942584952944
R_APG3PAT181	0.004505582668092001	0.007473923725772234	0.00442452349572707	0.005708957485928407	0.00524687990680446	0.004700931914069708	0.006365220050725352	0.004412184204443356
R_CLPNS161pp	0.0023201874271477213	0.0041547933517133906	0.002588838092826354	0.003867059001381693	0.0016839141846972524	0.0027836549256701065	0.004004631615316806	0.0034961160667160013
R_COLIPAPabctex	0.0	8.954724038536595e-07	0.0	4.779117279194008e-07	0.0	0.0	0.0	0.0
R_COLIPAabcpp	3.7440200899665213e-10	0.00029636090381688534	5.374342360234352e-05	0.0003424933275206437	1.1821494461562841e-05	6.657547465452222e-05	5.778660421588792e-07	5.393421248114934e-07
R_APH120	0.005025575991954976	0.005277801250948818	0.01124961902455355	0.012787531340925105	0.012563680329032573	0.013091301730428623	0.00459458925766235	0.01231618638622355
R_COLIPAabctex	0.0	1.2185190593790223e-06	0.0	3.8456260949800353e-07	0.0	0.0	0.0	0.0
R_CLPNS180pp	0.00231855547378966	0.004159110543056621	0.002603252777115733	0.0038887916088616577	0.0017289065118596821	0.002801118398003788	0.0040087296470035505	0.0035098857755194307
R_APH140	0.004933714455588847	0.005221524716168657	0.011147953981178623	0.01266840884838759	0.012373653505528048	0.012955465079741506	0.0044950882478819575	0.012163734272648328
R_CLPNS181pp	0.0023301125509608413	0.004123311418711195	0.002574327744287716	0.0038059346911078346	0.001615039446069333	0.002754911542642291	0.003996454344922365	0.0034798113689075705
R_CPGNR1	0.0063347449172008	0.007774949745423996	0.005663986757563208	0.0076852371205959075	0.007484780579559594	0.006593005183670087	0.00711422838405111	0.007274333795820967
R_APH141	0.005172812661229764	0.005583661311813068	0.011571299295527044	0.01330969615517482	0.012937302600388854	0.01346493124567951	0.004715064033833603	0.01262218987983504
R_APH160	0.004948372686995903	0.005332138463517288	0.01123676195003087	0.012858423199356938	0.012436187979084426	0.01305811340272506	0.0045114605008987575	0.012213243896062105
R_CPGNR2	5.557612127318573e-05	0.00034287073903842817	0.00015359885918760953	0.0003891977245992608	0.00014861766124517963	0.00019355897867122209	0.00011535365248028292	0.0001114610711682853
R_CPGNR3	5.394290295026746e-05	0.00032943593210321747	0.00015088647955166962	0.0003844665479302917	0.0001465628714020455	0.00018987652028973955	0.00011016950530950678	0.00010865168429543656
