Reaction	Glucose	Glucose - Chemostat
R_SS0372	5.730363305600507e-05	8.565430581275457e-05
R_SS0373	0.0001426294708417597	0.0006941404865141719
R_SS0374	0.001035131143362511	0.0008870400815634838
R_SS0375	0.006062360002612177	0.0045657516902775095
R_SS0376	0.003086234425493606	0.0023602498470642885
R_SS0377	0.009572509977189279	0.007252415035217119
R_SS0378	0.004087743333437643	0.0030225957549578912
R_SS0379	1.0253059357090422e-07	4.066631831278755e-07
R_SS0380	1.8487579156456488e-07	9.295404002074292e-08
R_SS0381	0.0025745066707139053	0.002777770478319397
R_SS0382	0.016508419065061508	0.012206866319067087
R_SS0383	0.004925964282963546	0.003642081029886057
R_SS0384	0.0006288292473077827	0.00046492907206552303
R_SS0385	1.0690405771063284e-05	3.4941161308310604e-05
R_SS0386	0.0005764250379569624	0.00042618299553875966
R_SS0387	0.0005355761908618639	0.0004129501765541832
R_SS0388	2.471075002974388e-05	4.550802237091034e-05
R_SS0389	7.326303412114044e-05	0.00014822487522270222
R_SS0390	0.0012770208198646935	0.0012374799120209445
R_SS0391	0.00014469486020751566	0.0006071900746600367
R_SS0392	0.0009037774642020877	0.0014622144457043524
R_SS0393	0.00014453872323728797	0.0006070357689190073
R_SS0394	0.00019042298887792607	0.0007192563539026764
R_SS0395	0.0008110203951627046	0.0012367126446649328
R_SS0396	0.00019087158506635884	0.0007196619666165968
R_SS0397	0.0	4.3022127792700446e-08
R_SS0398	2.3016328789195947e-07	3.9106917512327966e-07
R_SS0399	0.0	0.0
R_SS0400	1.124568434647192e-07	4.165455778588192e-07
R_SS0401	0.0	0.0
R_SS0402	0.0	0.0
R_SS0403	0.0	0.0
R_SS0404	0.0	0.0
R_SS0405	0.0	0.0
R_SS0406	0.0002270757991176141	0.0007637713980535701
R_SS0407	0.0006334703058127237	0.0009120492192593222
R_SS0408	0.00022650006633147843	0.0007633776539984098
R_SS0409	6.173535576977222e-08	4.909271546802627e-07
R_SS0410	1.08616935240069e-06	1.4917503135299543e-06
R_SS0411	0.0	0.0
R_SS0412	0.0	0.0
R_SS0413	0.0	0.0
R_SS0414	0.0	0.0
R_SS0415	5.728354740465992e-07	1.0142356240047952e-05
R_SS0416	0.00011962719069933933	0.00024402525556344205
R_SS0417	5.722959863345399e-07	1.0139148570168176e-05
R_SS0418	0.0	0.0
R_SS0419	0.0	0.0
R_SS0420	1.0125618618157028e-05	4.379790431933935e-05
R_SS0421	9.938400186313196e-05	0.00017542854620381285
R_SS0422	1.012754819902568e-05	4.379981258621989e-05
R_SS0423	1.5352985980718164e-05	6.0584262868090794e-05
R_SS0424	8.262079801200522e-05	0.0001331486346706227
R_SS0425	1.5350139652287412e-05	6.0581697243022055e-05
R_SS0426	1.595940106519177e-05	6.257056940993766e-05
R_SS0427	5.7303632976885374e-05	8.56543057850944e-05
R_SS0428	1.5959682286292718e-05	6.257131015071936e-05
R_SS0429	0.0	0.0
R_SS0430	0.0011955604753677706	0.002676616557612173
R_SS0431	0.0	2.4483589261973223e-06
R_SS0432	7.08917180758585e-05	0.00034780146556347743
R_SS0433	0.00010944782112611098	0.0004975906106010698
R_SS0434	0.001052931004605186	0.0019824760711256973
R_SS0435	0.0009749204314308752	0.0016818144292816927
R_SS0436	7.088549717069406e-05	0.0003477874198011743
R_SS0437	0.00010964761174092608	0.0004978016027787889
R_SS0438	0.0053338186425730206	0.009072070754080423
