Gene_ID	Expression
YAL065C	0.12404366666666666
YAL067C	0.0
YAL068C	0.690655
YAL064W	0.0
YAL067W-A	0.0
YAL063C-A	0.0
YAL064C-A	0.0
YAL064W-B	0.14678033333333332
YAL062W	4.739493333333333
YAL061W	8.42821
YAL063C	1.256345
YAL059W	56.10466666666667
YAL060W	109.82533333333333
YAL055W	13.81037
YAL058W	18.000366666666668
YAL056W	11.93
YAL054C	4.339263333333334
YAL051W	9.524126666666668
YAL053W	38.482033333333334
YAL048C	9.628736666666667
YAL049C	45.00663333333333
YAL047C	7.291513333333332
YAL046C	62.039966666666665
YAL044W-A	57.99273333333333
YAL043C	17.674899999999997
YAL044C	421.48599999999993
YAL041W	17.181566666666665
YAL042W	133.95066666666665
YAL040C	22.682200000000005
YAL039C	41.142066666666665
YAL037C-A	0.0
YAL037W	6.366070000000001
YAL036C	55.8319
YAL034W-A	10.3866
YAL034C	10.308250000000001
YAL032C	10.954936666666667
YAL033W	49.73713333333333
YAL035W	103.4892
YAL031C	10.530479999999999
YAL030W	60.48036666666667
YAL028W	2.6034
YAL027W	14.211
YAL029C	21.2114
YAL026C	16.649600000000003
HRA1	16.0246
YAL025C	101.77663333333334
YAL024C	5.33819
YAL038W	1986.07
YAL022C	22.677633333333336
YAL023C	102.61433333333332
YAL021C	21.322300000000002
YAL020C	20.65083333333333
YAL018C	0.8614070000000001
YAL019W	19.933966666666667
YAL017W	10.702413333333332
YAL016W	40.461333333333336
YAL015C	20.001033333333332
YAL014C	27.713800000000003
YAL013W	28.672166666666666
YAL011W	13.075066666666666
YAL010C	10.524769999999998
YAL012W	217.53266666666664
YAL009W	25.311233333333334
YAL008W	20.584933333333336
tP(UGG)A	0.0
YAL007C	83.05903333333333
YAL005C	290.8136666666667
YAL002W	7.6381733333333335
YAL001C	16.229733333333332
YAL003W	1249.7333333333333
snR18	0.0
YAR002W	35.13126666666667
YAR002C-A	199.68300000000002
YAR003W	21.982400000000002
YAR007C	33.39026666666667
YAR008W	20.627133333333337
tA(UGC)A	0.0
YAR009C	15.7753
YAR010C	21.408199999999997
YAR014C	35.802
YAR018C	11.072059999999999
YAR020C	3.6138666666666666
YAR019C	5.005743333333332
YAR015W	257.56233333333336
tL(CAA)A	0.0
tS(AGA)A	0.0
YAR023C	8.131163333333333
YAR028W	10.835643333333332
YAR027W	32.1488
YAR029W	1.1538033333333333
YAR031W	4.562013333333333
YAR035C-A	0.0
YAR035W	6.829149999999999
YAR033W	8.864913333333332
YAR050W	0.7166393333333333
YAR061W	1.8440366666666668
YAR064W	1.2261443333333333
YAR042W	15.872100000000001
YAR068W	13.09733
YAR066W	6.170306666666666
YAR071W	9.798873333333333
YBL113C	24.770300000000002
YBL112C	16.181766666666665
tL(UAA)B1	0.0
YBL108C-A	2.247736666666667
YBL111C	7.184016666666667
YBL107C	76.0537
YBL106C	7.943203333333333
YBL105C	19.112466666666666
YBL104C	11.733833333333335
YBL103C	18.256199999999996
YBL102W	59.17046666666667
YBL100W-C	0.0
YBL101C	13.162899999999999
tF(GAA)B	0.0
YBL100W-A	9.100296666666667e-05
YBL100W-B	7.502536666666667
YBL099W	219.3516666666667
YBL098W	76.47359999999999
YBL097W	10.542166666666667
YBL095W	41.55356666666666
YBL093C	26.580833333333334
YBL091C-A	14.376466666666667
YBL091C	71.54333333333334
YBL090W	85.50093333333332
YBL089W	13.970233333333335
YBL088C	5.424363333333333
YBL092W	3954.2966666666666
YBL086C	13.7262
YBL087C	964.5606666666666
YBL085W	23.929833333333335
YBL084C	8.895983333333334
YBL082C	25.92873333333333
YBL081W	25.007433333333335
YBL080C	10.88179
YBL078C	31.01046666666667
YBL079W	23.91286666666667
YBL075C	10.269753333333334
snR56	0.0
YBL074C	6.452143333333333
YBL076C	150.29366666666667
YBL071C-B	0.0
YBL069W	15.585699999999997
YBL071W-A	44.20793333333333
YBL071C	18.6208
YBL068W	24.596933333333336
YBL067C	17.351133333333333
YBL066C	8.786733333333332
YBL064C	38.1306
YBL063W	9.340693333333334
YBL072C	1569.9766666666665
YBL061C	26.152866666666668
YBL060W	9.938183333333333
YBL059C-A	83.39513333333333
YBL059W	17.289233333333332
YBL058W	83.40566666666668
YBL057C	68.3105
YBL056W	73.05823333333333
YBL055C	27.531466666666663
YBL054W	16.347333333333335
YBL052C	20.694866666666666
YBL051C	31.021833333333333
YBL050W	45.62246666666667
YBL048W	3.864786666666667
YBL049W	7.881106666666667
YBL046W	23.64323333333333
YBL047C	34.933099999999996
YBL044W	0.8179333333333334
YBL043W	7.682736666666666
YBL045C	159.48766666666666
YBL042C	32.09616666666667
YBL041W	131.232
YBL039W-B	2.66485
YBL040C	111.6493
YBL038W	49.95543333333333
YBL039C	92.79496666666667
YBL037W	10.223146666666667
YBL036C	67.40073333333333
YBL035C	12.492566666666667
YBL034C	6.622846666666668
YBL033C	26.1318
YBL032W	39.59936666666667
YBL031W	10.700896666666667
YBL029C-A	16.87478666666667
YBL029W	11.409566666666668
YBL028C	152.921
YBL030C	449.85266666666666
YBL026W	87.3249
YBL025W	18.760366666666666
YBL024W	45.240766666666666
YBL027W	1530.8166666666666
YBL023C	13.265466666666667
YBL021C	33.349333333333334
YBL022C	63.6705
YBL020W	23.6687
YBL019W	7.190196666666666
YBL018C	90.46806666666664
YBL016W	29.703699999999998
YBL017C	31.58356666666667
tG(GCC)B	0.0
tI(AAU)B	0.0
YBL015W	32.9125
YBL014C	12.476933333333335
YBL013W	3.7887733333333333
YBL011W	31.598933333333335
YBL010C	18.247433333333333
YBL008W-A	1.1501533333333331
YBL009W	20.539633333333335
YBL008W	12.891666666666666
YBL006C	60.7009
YBL007C	31.384200000000003
YBL005W	5.222246666666667
tS(AGA)B	0.0
YBL005W-A	3.000169e-09
YBL005W-B	8.845646666666665
YBL004W	18.383566666666667
YBL003C	678.6316666666667
YBL001C	226.23799999999997
YBL002W	1198.4833333333333
YBR001C	6.20786
YBR002C	32.79913333333334
YBR003W	31.289233333333332
YBR004C	19.101166666666668
YBR005W	18.644366666666667
YBR006W	12.906666666666666
YBR007C	9.020243333333333
YBR008C	10.567066666666665
YBR009C	1414.4166666666667
YBR010W	1227.81
YBR011C	552.359
tT(AGU)B	0.0
YBR013C	7.677553333333333
YBR014C	49.16726666666667
YBR012W-A	3.4374666666666667e-07
YBR012W-B	8.195516666666668
YBR016W	63.90393333333333
YBR015C	56.32833333333334
YBR018C	1.26757
YBR020W	3.46909
YBR017C	29.6698
YBR019C	2.4441833333333336
YBR021W	20.2999
YBR022W	35.227466666666665
YBR024W	10.691329999999999
YBR023C	30.654133333333334
YBR026C	12.779766666666667
YBR027C	0.3924033333333334
YBR028C	22.6247
YBR025C	285.18833333333333
YBR029C	81.30643333333335
YBR030W	14.057066666666666
YBR032W	0.49112333333333336
YBR033W	4.3034566666666665
YBR034C	67.086
snR161	9.180766666666667
YBR035C	114.17366666666668
TLC1	50.39326666666667
YBR036C	96.51379999999999
YBR037C	29.745500000000003
YBR031W	872.5570000000001
YBR038W	22.05783333333333
YBR040W	0.20435633333333333
YBR039W	146.7
YBR041W	28.339299999999998
YBR042C	31.310766666666666
YBR043C	16.630033333333333
YBR044C	21.252966666666666
tV(UAC)B	0.0
YBR045C	3.199336666666667
YBR046C	8.00156
YBR047W	5.085566666666667
YBR050C	2.17198
YBR048W	1151.6633333333332
YBR049C	28.648733333333336
YBR052C	61.90593333333334
YBR053C	17.819100000000002
YBR054W	16.349433333333334
tQ(UUG)B	3502.933333333333
tL(UAA)B2	0.0
YBR056W	16.523366666666664
YBR055C	14.638566666666668
YBR056W-A	25.289983333333335
YBR057C	19.792366666666666
YBR058C	20.9854
YBR058C-A	261.913
YBR059C	15.850533333333336
YBR060C	15.408933333333332
YBR061C	30.37176666666667
YBR062C	51.639700000000005
YBR063C	13.0285
YBR065C	12.6297
YBR067C	17.293366666666667
YBR066C	21.1273
YBR068C	8.604706666666665
YBR069C	2.9233
YBR070C	32.6479
YBR071W	45.1864
YBR072C-A	0.0
YBR072W	14.389066666666666
YBR073W	29.780466666666666
YBR076W	0.850165
YBR074W	27.99763333333333
YBR077C	33.1296
YBR078W	471.2726666666667
YBR079C	83.23689999999999
YBR080C	28.389300000000002
tR(UCU)B	0.0
tD(GUC)B	0.0
YBR081C	15.533933333333332
YBR082C	276.5643333333333
YBR083W	27.17963333333333
YBR084W	79.46933333333334
YBR085W	4.891906666666666
YBR085C-A	160.03233333333333
YBR084C-A	1152.8633333333335
YBR086C	45.14373333333333
YBR087W	34.829299999999996
YBR088C	76.4448
YBR091C	46.360800000000005
YBR089C-A	135.87333333333333
YBR090C	47.37936666666667
YBR093C	1.0033386666666666
YBR092C	4.969123333333334
YBR094W	16.0139
YBR095C	17.187
YBR096W	61.84553333333333
YBR097W	5.066386666666666
YBR098W	7.072096666666667
YBR101C	81.08006666666667
YBR102C	16.59753333333333
YBR103W	17.612433333333335
YBR104W	55.36293333333333
YBR105C	16.2938
YBR107C	16.397366666666667
YBR108W	7.8171566666666665
YBR106W	653.9453333333335
YBR109C	181.79933333333335
YBR110W	31.529533333333333
YBR111C	66.96043333333334
YBR111W-A	52.76403333333334
YBR114W	7.21292
YBR112C	32.275666666666666
YBR117C	3.500206666666667
YBR115C	98.375
YBR119W	15.966633333333334
YBR120C	23.17716666666667
YBR122C	98.46460000000002
YBR123C	14.275333333333334
YBR121C	172.9796666666667
YBR125C	23.910533333333333
YBR126C	51.23493333333334
YBR126W-A	276.77733333333333
YBR128C	3.408793333333333
YBR129C	24.190466666666666
YBR127C	146.49733333333333
YBR131W	7.586013333333334
YBR130C	30.7683
YBR132C	4.084663333333333
YBR133C	22.602
YBR135W	38.047599999999996
YBR136W	3.344523333333333
YBR138C	5.736346666666667
YBR137W	31.97
YBR139W	20.2753
YBR140C	8.849913333333333
YBR141C	11.730066666666668
YBR142W	28.741466666666668
YBR144C	1.0207133333333334
YBR145W	34.14073333333334
YBR143C	168.02633333333335
YBR147W	20.343833333333333
YBR146W	76.76206666666667
YBR148W	2.7854833333333335
YBR149W	58.43783333333334
YBR150C	6.08811
YBR151W	61.7902
YBR152W	12.462226666666666
YBR153W	19.16893333333333
YBR154C	101.03856666666667
YBR156C	7.924683333333333
YBR155W	33.8807
YBR157C	16.42656666666667
YBR158W	59.99053333333334
