Reaction	Acetate	Fructose	Galactose	Glucose	Glycerol	Gluconate	Pyruvate	Succinate
R_ACOAD5f	0.0213372739214663	0.0179862689363301	0.0166036897029217	0.0151247054741673	0.0169174705423805	0.0153205295341168	0.0200907639488479	0.0170300130587657
R_4PEPTabcpp	0.0069277646551649	0.0098514145395446	0.0056683468461605	0.010833393039383	0.0107435012118189	0.0102070549612659	0.0092067825631139	0.0102261409713596
R_EX_galctn__D_e	-0.0029970086581723	-0.002630415671818	-0.0115107499698612	-0.0019082777412463	-0.0020828475299379	-0.0017527102518914	-0.0032602036177851	-0.0026688650500552
R_4PEPTtex	0.0628084151947696	0.0686699758855293	0.0559881183886439	0.0724272441724003	0.0669342300072852	0.0647689804395346	0.066206870320447	0.0679595359475242
R_5DGLCNR	-0.0700337176568805	-0.0737334138274672	-0.0674832144651854	-0.0568689991441302	-0.0565386933184701	-0.1413046061887312	-0.0616509004303162	-0.0594144889241933
R_ACOAD6f	0.0366521632201289	0.0320783702713728	0.0300310191119946	0.0261890926465009	0.0322045441420247	0.0269298491449515	0.0342229556922888	0.0296204460160357
R_ACOAD7f	0.0357055096971613	0.0321484139258457	0.0290994961553816	0.0263280745602285	0.0321729622303982	0.0270438864219713	0.0328833372019474	0.0290980799274436
R_ACOAD8f	0.0125622389399445	0.0117621132774974	0.0100472290372537	0.0095174914795618	0.0115996093260834	0.0094775051078237	0.0123209050138986	0.0099255491806095
R_ACOATA	0.0239646811589909	0.0241063490168115	0.0219686258003986	0.0217729864163382	0.0254027175257409	0.0215022332646711	0.0203599436876322	0.021594992970523
R_5DGLCNt2rpp	-0.0520165414649063	-0.055777040377882	-0.0397166684290586	-0.0453465372419793	-0.0366149139605014	-0.0664114684812912	-0.0479872884116466	-0.0418543972245903
R_5DGLCNtex	-0.0520165414649065	-0.0557770403778818	-0.0397166684290586	-0.0453465372419794	-0.0366149139605014	-0.0664114684812913	-0.0479872884116467	-0.0418543972245903
R_ACODA	0.0127073741281075	0.013748247489861	0.020916386396617	0.014342547901671	0.0138928772278699	0.0111991379514648	0.0154135590833435	0.0129579896160828
R_EX_galctn__L_e	-0.0060940266216559	-0.0047607254498624	-0.0047961765387021	-0.0026822676767022	-0.0033145560836501	-0.0029374718493949	-0.0047838654283762	-0.0053477560850282
R_ACOLIPAabctex	0.0041881746357715	0.0038477430125711	0.0047793852676045	0.0038718535896606	0.0054422086132636	0.0042476359659483	0.0040202985344149	0.0038972297026563
R_ACONIs	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_galt_e	-0.0343985562427049	-0.0429796641103079	-0.0340520642612006	-0.0546452973356848	-0.0316620101434994	-0.043107729535247	-0.0390141299740138	-0.0450420292086192
R_ACONMT	7.333714849160667e-21	2.8711201155791214e-21	4.877766895796714e-21	3.260473803153609e-21	5.017086853700589e-21	5.57565932447748e-21	5.4571115045229435e-21	2.183255013799442e-21
R_ACONTa	0.1072423047367827	0.1156719852934414	0.098772087195238	0.0774832520693898	0.0852994991131171	0.0934887034294228	0.1051087295604821	0.0987014799388652
R_ACONTb	0.1072423047367827	0.1156719852934414	0.098772087195238	0.0774832520693898	0.0852994991131172	0.0934887034294228	0.1051087295604821	0.0987014799388652
R_ACOTA	-0.0127073741281075	-0.013748247489861	-0.020916386396617	-0.0143425479016709	-0.0138928772278699	-0.0111991379514649	-0.0154135590833435	-0.0129579896160828
R_ACPPAT120	0.0093796734788924	0.0080331960785206	0.0116011526639495	0.0132214169138329	0.0132769461194705	0.0134159891573069	0.0087649916598241	0.0133340821778876
R_AGM4PCPpp	0.0040708518767221	0.0046571033277582	0.0033051555558906	0.0045177926804354	0.0045536553516959	0.0041904220964336	0.0041333698445188	0.0046518983865219
R_AGM4PH	0.0031743312823944	0.0036978714653956	0.0026999465636812	0.0039515651926174	0.0038475933907135	0.0035276873314718	0.0038025047713932	0.0039701919813616
R_AGM4Pt2pp	0.0050380688184755	0.0059230060098441	0.0042530701887604	0.0064147968795219	0.0062770199440981	0.005639925586344	0.0063218979827947	0.0063208110928275
R_AGMH	0.0070790760564698	0.0083107990815795	0.0058818792772921	0.0086457649976645	0.0079546706954244	0.0081205308404407	0.007997511712062	0.0087297474916003
R_ACPPAT140	0.0104631347364672	0.0088851544202106	0.0129337403701661	0.0142895017472354	0.0146761141473174	0.0145846284559832	0.0096582198237849	0.014673265951821
R_EX_galur_e	0.0027057441286004	0.0016141586416908	0.0012823113707465	0.0005629463761829	0.0010230009860406	0.0013139904161723	0.0014257375017119	0.0025672832728563
R_ACPPAT141	0.0135319022655678	0.011805626151554	0.016203388152239	0.018089550433709	0.0190322188555122	0.0184114240239725	0.0120414878071094	0.0186035500087585
R_ACPPAT160	0.012707294986734	0.0107646165155934	0.0154340594800757	0.0165365418663837	0.0174745655192856	0.0169904818704373	0.0115555396977408	0.0172474248659619
R_AGMHE	0.0313073672325427	0.0329190347088391	0.0275122243750329	0.0299349299100109	0.0357694168537045	0.0285413626100157	0.0304305087797914	0.031008766501798
