Reaction	Glycerol + Glucose
R_y000337	0.008984577432171629
R_y000337_1	0.0
R_y000337_2	0.0
R_y000340	0.0
R_y000341	0.0
R_y000342	0.0
R_y000343	0.0
R_y000344	0.027506739860285623
R_y000345	0.0
R_y000346	0.0
R_y000347	0.0
R_y000348	0.0
R_y000349	-0.14083738085122754
R_y000350	0.0
R_y000351	0.0
R_y000352	0.5120706402188946
R_y000353	0.15082024466475158
R_y000354	0.0
R_y000355	0.030998587620095275
R_y000356	0.0
R_y000357	0.0
R_y000358	0.0
R_y000359	0.0
R_y000360	0.0
R_y000361	0.07928835719518369
R_y000362	0.07928835719518369
R_y000363	0.0
R_y000364	0.0
R_y000366	17.600396313486353
R_y000368	0.0
R_y000369	0.0
R_y000370	0.0
R_y000373	0.0
R_y000381	0.0
R_y000399	0.0
R_y000400	-0.0002507191160519764
R_y000402	0.00041786519341996067
R_y000410	0.0
R_y000412	-0.00016714607736798427
R_y000436	0.0
R_y000437	0.0
R_y000438	31.891653120989357
R_y000439	15.945826560494679
R_y000440	0.0
R_y000443	0.0
R_y000445	0.0
R_y000446	-16.64486348219239
R_y000447	0.0
R_y000448	0.0
R_y000449	0.0
R_y000450	10.00303978180117
R_y000451	0.0
R_y000452	0.5283735903917487
R_y000453	0.14083738085122754
R_y000457	0.0
R_y000458	0.0
R_y000459	1.1021029250407737
R_y000460	0.0
R_y000462	0.030998587620095275
R_y000463	0.0
R_y000464	0.0
R_y000466	0.0
R_y000467	23.674884976125053
R_y000468	0.0
R_y000469	0.0
R_y000470	0.0
R_y000471	13.361234491081717
R_y000472	0.0
R_y000473	0.0
R_y000476	1.4098101917110324
R_y000477	0.2921603596648616
R_y000478	0.0
R_y000479	0.0
R_y000480	0.0
R_y000481	0.0
R_y000482	0.0
R_y000483	0.0
R_y000484	0.0
R_y000485	0.0
R_y000486	26.710798118357875
R_y000487	0.0
R_y000488	0.0
R_y000490	0.0
R_y000491	0.03471953851346707
R_y000492	0.0
R_y000493	0.0
R_y000494	0.0
R_y000495	0.019107633702804352
R_y000496	0.015007187448721192
R_y000497	0.0
R_y000499	0.0
R_y000501	5.071088594606516
R_y000502	17.282618377739787
R_y000503	-8.451814324344193
R_y000504	1.6903628648688387
R_y000505	1.6903628648688387
R_y000506	1.6903628648688387
R_y000507	1.6903628648688387
R_y000508	1.6903628648688387
R_y000509	1.6903628648688387
R_y000510	2.9869289522536784
R_y000511	2.9869289522536784
R_y000512	0.0
R_y000514	0.09386764751277632
R_y000518	0.0
R_y000519	0.0
R_y000520	0.0
R_y000521	0.0
R_y000522	0.0
R_y000523	0.0
R_y000524	0.0
R_y000525	0.0
R_y000526	0.0
R_y000527	0.0
R_y000528	0.11606991685244868
R_y000529	-0.08899409197691949
R_y000530	0.0
R_y000531	0.0
R_y000532	0.0
R_y000533	0.0
R_y000534	23.99914850215427
R_y000535	0.0
R_y000536	0.10629236290658682
R_y000537	0.10629236290658682
R_y000538	0.10629236290658682
R_y000539	0.0
R_y000540	0.0
R_y000541	0.0
R_y000542	0.2398760081810811
R_y000543	0.0
R_y000544	0.0
R_y000545	0.2398760081810811
R_y000546	0.46682456681946916
R_y000547	0.0
R_y000548	0.3267771967736284
R_y000549	0.14004737004584075
R_y000550	0.0
R_y000551	0.0
R_y000552	0.0
R_y000553	0.0
R_y000554	0.0
R_y000555	0.0
R_y000556	0.0
R_y000557	0.0
R_y000558	0.09299576286028582
R_y000559	0.0
R_y000560	0.09299576286028582
R_y000561	0.0
R_y000562	0.0
R_y000563	0.10629236290658682
R_y000564	0.10629236290658682
R_y000565	0.09386764751277632
R_y000566	0.033755007139253924
R_y000567	0.0
R_y000568	0.0
R_y000569	5.038534585810509
R_y000570	0.2820338574812033
R_y000571	0.0
R_y000572	0.0
R_y000573	0.0
R_y000574	0.0
R_y000575	0.0
R_y000576	0.0
R_y000577	0.0
R_y000578	0.0
R_y000579	0.0
R_y000580	0.0
R_y000581	0.0
R_y000582	0.0
R_y000583	0.0
R_y000584	0.0
R_y000585	0.0
R_y000586	0.0
R_y000587	0.0
R_y000588	0.0
R_y000589	0.0
R_y000590	0.0
R_y000591	0.0
R_y000592	0.0
R_y000593	0.0
R_y000594	0.0
R_y000595	0.0
R_y000596	0.0
R_y000597	0.0
R_y000598	0.0
R_y000599	0.0
R_y000600	0.0
R_y000601	0.0
R_y000602	0.0
R_y000603	0.0
R_y000604	0.0
R_y000605	0.0
R_y000606	0.0
R_y000607	0.0
R_y000608	0.0
R_y000609	0.0
R_y000610	0.0
R_y000611	0.0
R_y000612	0.0
R_y000613	0.0
R_y000614	0.0
R_y000615	0.0
R_y000616	0.0
R_y000617	0.0
R_y000618	0.0
R_y000619	0.0
R_y000620	0.0
R_y000621	0.0
R_y000622	0.0
R_y000623	0.0
R_y000624	0.0
R_y000625	0.0
R_y000626	0.0
R_y000627	0.0
R_y000628	0.0
R_y000629	0.0
R_y000630	0.0
R_y000631	0.0
R_y000632	0.0
R_y000633	0.0
R_y000634	0.0
R_y000635	0.0
R_y000636	0.0
R_y000637	0.0
R_y000638	0.0
R_y000639	0.0
R_y000640	0.0
R_y000641	0.0
R_y000642	0.0
R_y000643	0.0
R_y000644	0.0
R_y000645	0.0
R_y000646	0.0
R_y000647	0.0
R_y000648	0.0
R_y000649	0.0
R_y000650	0.0
R_y000651	0.0
R_y000652	0.0
R_y000653	0.0
R_y000654	0.0
R_y000655	0.0
R_y000656	0.0
R_y000657	0.0
R_y000658	0.17027520190951245
R_y000659	0.09186474715065115
R_y000661	0.0
R_y000662	0.0
R_y000663	-0.15082024466475158
R_y000664	0.0
R_y000665	0.0
R_y000666	0.0
R_y000667	0.030998587620095275
R_y000668	0.0
R_y000669	0.15082024466475158
R_y000670	0.0
R_y000671	0.0
R_y000672	0.0
R_y000673	0.0
R_y000674	0.0
R_y000675	0.0
R_y000676	0.0
R_y000678	0.2398760081810811
R_y000679	-0.18601163508652696
R_y000681	0.0
R_y000682	0.0
R_y000683	0.0
R_y000687	0.0
R_y000688	0.0
R_y000689	0.0
R_y000690	0.0
R_y000691	0.0
R_y000692	0.11706523752549763
R_y000693	0.0
R_y000694	0.0
R_y000697	0.0
R_y000698	0.015499293810047637
R_y000699	-0.30235868097076385
R_y000700	0.0
R_y000701	0.0
R_y000702	0.0
R_y000703	0.0
R_y000704	0.0
R_y000705	0.0
R_y000706	0.0
R_y000707	0.0
R_y000708	0.0
R_y000711	0.0
R_y000712	0.0
R_y000713	3.9688795065637406
R_y000714	-3.50950192106481
R_y000715	-0.0006685843094719371
R_y000716	0.0
R_y000717	0.0
R_y000718	0.0
R_y000719	0.06966458920229031
R_y000721	0.0
R_y000722	0.07928835719518369
R_y000723	-0.07928835719518369
R_y000724	0.0
R_y000725	16.926897339673594
R_y000726	0.04618044072470567
R_y000727	0.1524728036312925
R_y000728	0.0
R_y000729	0.0
R_y000730	0.0
R_y000731	0.0
R_y000732	17.10263883424821
R_y000733	0.0
R_y000734	0.0
R_y000735	0.019590831590309957
R_y000736	0.07340493126997587
R_y000737	0.0
R_y000738	0.0
R_y000739	0.09299576286028582
R_y000757	0.002585489908538598
R_y000758	0.002585489908538598
R_y000759	0.16446588584870528
R_y000760	0.2921603596648616
R_y000761	0.0
R_y000762	0.0
R_y000764	0.0
R_y000765	0.0
R_y000766	0.0
R_y000767	0.0
R_y000768	0.0
R_y000769	0.0
R_y000770	0.0
R_y000771	0.0
R_y000772	0.0
R_y000773	0.0
R_y000774	0.0
R_y000775	0.0
R_y000781	0.0
R_y000782	0.0
R_y000783	0.0
R_y000784	0.0
R_y000785	0.0
R_y000786	0.0
R_y000787	0.0
R_y000788	0.0
R_y000789	0.0
R_y000790	0.0
R_y000791	0.0
R_y000792	0.018822366534161018
R_y000793	0.0
R_y000795	0.0
R_y000796	0.20506400882936812
R_y000797	0.23472870615506383
R_y000798	0.23472870615506383
R_y000799	0.23472870615522462
R_y000800	0.323880228543742
R_y000801	0.23472870615506383
R_y000802	0.0
R_y000803	0.23472870615506383
R_y000804	0.0
R_y000805	0.0
R_y000806	0.0
R_y000807	0.0
R_y000810	0.0
R_y000811	1.4662497649517976
R_y000812	0.0
R_y000813	0.14004737004584075
R_y000815	0.0
R_y000816	0.16446588584870528
R_y000817	0.0
R_y000818	0.16446588584870528
R_y000819	0.0
R_y000820	-0.14083738085122754
R_y000821	0.14083738085122754
R_y000831	0.0
R_y000832	0.0
R_y000841	0.0
R_y000842	0.0
R_y000843	0.0
R_y000844	0.0
R_y000845	0.0
R_y000847	0.0
R_y000848	0.0
R_y000849	0.0
R_y000850	0.0
R_y000851	-0.2892516835177557
R_y000852	0.0
R_y000853	0.0
R_y000854	0.0
R_y000855	0.17574149457461646
R_y000859	0.010227048971552678
R_y000860	0.0006047173619415277
R_y000866	0.0
R_y000867	0.0
R_y000875	0.002585489908538598
R_y000876	0.0
R_y000877	0.017481502739927227
R_y000878	0.0
R_y000879	0.0
R_y000880	0.018894185698287068
R_y000882	0.2921603596648616
R_y000883	0.14004737004584075
R_y000884	0.0
R_y000885	0.0
R_y000886	10.00303978180117
R_y000887	8.212462448896435
R_y000888	0.3193798228686424
R_y000889	0.0
R_y000890	0.0
R_y000891	9.110401804871524
R_y000892	26.710798118357875
R_y000893	17.600396313486353
R_y000899	0.0
R_y000900	0.010227048971552678
R_y000901	0.010227048971552678
R_y000902	-0.07928835719518369
R_y000903	0.0
R_y000904	0.09299576286028582
R_y000905	0.0
R_y000906	0.0
R_y000907	0.0
R_y000908	0.17574149457461646
R_y000909	0.10629236290658682
R_y000910	0.10629236290658682
R_y000911	0.17574149457461646
R_y000912	0.2820338574812033
R_y000913	0.033755007139253924
R_y000914	0.17574149457461646
R_y000915	0.17574149457461646
R_y000916	0.45662624547168473
R_y000917	9.110401804871524
R_y000918	9.110401804871524
R_y000919	0.0
R_y000921	0.0
R_y000922	0.0
R_y000923	0.0
R_y000929	0.0
R_y000935	0.0
R_y000936	0.0
R_y000937	0.0
R_y000938	0.16446588584870528
R_y000939	0.10629236290658682
R_y000940	0.0
R_y000941	0.0
R_y000942	0.0
R_y000943	0.0
R_y000949	0.0
R_y000950	0.0
R_y000951	0.0
R_y000953	0.0
R_y000954	0.0
R_y000955	0.0
R_y000956	0.0
R_y000957	0.1615931192836624
R_y000958	2.069181937636266
R_y000959	10.597843439845922
R_y000960	0.0
R_y000961	2.974144138644921
R_y000962	16.99136980169726
R_y000963	0.0
R_y000964	0.0
R_y000965	0.0
R_y000966	0.0
R_y000967	0.0
R_y000968	0.0
R_y000969	0.0
R_y000974	0.027506739860285657
R_y000975	0.0
R_y000976	0.054582564735814854
R_y000977	0.0
R_y000978	0.02707582487552921
R_y000979	0.0
R_y000982	5.087934028567366
R_y000983	0.0
R_y000984	-5.087934028567366
R_y000985	0.0
R_y000986	0.015499293810047637
R_y000987	0.0
R_y000988	0.2398760081810811
R_y000989	0.2398760081810811
R_y000990	8.212462448896435
R_y000993	0.0
R_y000995	0.0
R_y000996	0.30451325589454603
R_y000997	0.30451325589454603
R_y000998	0.0
R_y000999	0.0
R_y001001	0.0
R_y001002	0.0
R_y001003	0.0
R_y001004	0.0
R_y001005	0.0
R_y001006	0.0
R_y001007	0.0
R_y001010	0.0
R_y001011	0.015499293810047637
R_y001012	0.015499293810047637
R_y001021	0.14083738085122754
R_y001022	0.0
R_y001023	0.0
R_y001024	0.0
R_y001025	0.14004737004584075
R_y001027	0.14004737004584075
R_y001028	0.0
R_y001029	0.0
R_y001030	0.0
R_y001031	0.0
R_y001032	0.0
R_y001033	0.0
R_y001034	0.0
R_y001035	0.0
R_y001036	0.0
R_y001037	0.0
R_y001038	0.2492124995174705
R_y001039	0.0
R_y001040	0.0
R_y001041	0.3267771967736284
R_y001042	0.0
R_y001043	0.0
R_y001045	0.027506739860285644
R_y001047	0.0
R_y001048	-3.5811546658007174
R_y001049	4.631307783095718
R_y001050	-9.719241811663121
R_y001051	0.00229821325203431
R_y001053	0.0
R_y001054	18.18078269218414
R_y001055	0.033755007139253924
R_y001056	0.0
R_y001057	0.0
R_y001058	0.0
R_y001059	0.0
R_y001063	0.26016492204669645
R_y001065	0.0
R_y001066	0.0
R_y001067	0.0
R_y001068	0.0
R_y001069	0.2921603596648616
R_y001070	0.0
R_y001071	-1.1021029250407737
R_y001072	0.09609404160068469
R_y001073	0.0
R_y001074	0.0
R_y001075	0.0
R_y001076	0.0
R_y001077	0.35209305923203305
R_y001078	0.028212830690497962
R_y001079	0.0
R_y001080	0.0
R_y001081	0.0
R_y001082	0.0
R_y001083	0.0
R_y001084	2.2042058500815473
R_y001085	0.0
R_y001086	0.0
R_y001087	0.0
R_y001088	-0.20971195924813077
R_y001089	0.0
R_y001090	0.0
R_y001091	0.0
R_y001092	0.0
R_y001093	0.0
R_y001094	0.0
R_y001095	0.0
R_y001096	0.0
R_y001099	0.2398760081810811
R_y001100	0.0
R_y001101	0.0
R_y001102	0.0
R_y001103	0.0
R_y001104	0.0
R_y001106	0.14004737004584075
R_y001107	0.0
R_y001108	0.0
R_y001109	0.0
R_y001110	44.95565067120211
R_y001111	0.0
R_y001112	-0.7321079613287387
R_y001113	0.0
R_y001114	0.0
R_y001115	6.42300905061073
R_y001116	0.0
R_y001118	1.8152887613420496
R_y001119	0.0
R_y001120	0.00044572287298129143
R_y001121	0.0
R_y001122	0.0
R_y001123	0.0
R_y001124	0.0
R_y001125	0.0
R_y001126	-1.6532180672163095
R_y001127	-0.30451325589454603
R_y001128	-0.334441054515573
R_y001129	0.09299576286028569
R_y001130	0.0012094347238830554
R_y001131	0.0
R_y001132	0.0
R_y001133	0.0
R_y001134	0.0
R_y001135	0.0
R_y001136	0.0
R_y001137	0.0
R_y001139	0.0
R_y001146	0.0
R_y001147	0.0
R_y001149	0.0
R_y001151	0.0
R_y001161	0.0
R_y001164	0.0
R_y001165	0.0
R_y001166	23.99914850215427
R_y001167	0.0
R_y001168	0.0
R_y001169	0.0
R_y001170	0.0
R_y001171	8.267659668920654
R_y001172	8.267659668920654
R_y001173	0.0
R_y001174	0.0
R_y001175	0.0
R_y001176	0.0
R_y001177	0.0
R_y001179	0.0
R_y001180	0.0
R_y001181	0.0
R_y001182	0.0
R_y001183	0.0
R_y001184	0.0
R_y001186	0.0
R_y001187	0.0
R_y001188	0.0
R_y001189	0.0
R_y001190	0.0
R_y001191	0.0
R_y001192	0.0
R_y001194	0.5386437309455413
R_y001195	0.0
R_y001196	0.0
R_y001197	0.0
R_y001198	0.0
R_y001199	0.0
R_y001201	0.0
R_y001203	0.0
R_y001204	0.0
R_y001205	0.0
R_y001206	0.0
R_y001207	0.0
R_y001209	0.0
R_y001210	0.0
R_y001211	0.0
R_y001213	0.0
R_y001214	0.0
R_y001215	0.0
R_y001216	0.0
R_y001217	0.0
R_y001218	0.0
R_y001219	0.0
R_y001221	0.0
R_y001222	0.0
R_y001223	0.0
R_y001224	0.0
R_y001225	0.0
R_y001226	0.0
R_y001227	0.0
R_y001229	0.0
R_y001230	0.0
R_y001231	4.0696796529083445e-13
R_y001232	0.0
R_y001235	0.0
R_y001236	0.0
R_y001237	0.16446588584870528
R_y001238	0.0
R_y001239	0.0
R_y001241	0.0
R_y001242	0.0
R_y001244	0.34170911907343915
R_y001245	34.5734635263242
R_y001246	0.0
R_y001247	0.0
R_y001249	0.0
R_y001251	0.0
R_y001252	0.0
R_y001253	0.0
R_y001254	0.0
R_y001255	0.0
R_y001256	0.0
R_y001257	0.0
R_y001258	0.0
R_y001260	0.0
R_y001261	0.0
R_y001262	0.0
R_y001263	0.0
R_y001264	0.0
R_y001265	0.14083738085122754
R_y001266	0.14004737004584075
R_y001267	0.0
R_y001268	0.0
R_y001269	0.0
R_y001270	0.0
R_y001271	0.0
R_y001272	0.0
R_y001273	0.0
R_y001274	0.0
R_y001275	0.0
R_y001276	0.0
R_y001277	-69.53425765802413
R_y001542	0.0
R_y001543	0.3170816096166087
R_y001545	0.0
R_y001546	0.0
R_y001547	0.0
R_y001548	0.0
R_y001550	0.0
R_y001551	0.0
R_y001552	0.0
R_y001553	0.0
R_y001554	0.0
R_y001560	0.0
R_y001562	0.0
R_y001566	0.0
R_y001567	-0.30451325589454603
R_y001568	0.0
R_y001572	0.0
R_y001573	0.0
R_y001574	-0.30235868097076385
R_y001575	0.0
R_y001576	0.0
R_y001577	0.0
R_y001578	0.0
R_y001579	0.0
R_y001580	0.0
R_y001582	0.0
R_y001583	0.0
R_y001585	0.15082024466475158
R_y001586	0.0
R_y001587	0.0
R_y001588	0.0
R_y001589	0.0
R_y001590	0.0
R_y001591	0.0
R_y001595	0.0
R_y001596	-0.15082024466475158
R_y001598	0.0
R_y001599	0.0
R_y001600	0.0
R_y001601	0.0
R_y001604	0.0
R_y001605	0.0
R_y001606	0.0
R_y001607	0.0
R_y001608	0.0
R_y001609	0.0
R_y001610	0.0
R_y001611	0.0
R_y001619	0.0
R_y001621	0.0
R_y001622	0.0
R_y001625	0.0
R_y001627	0.0
R_y001628	0.0
R_y001629	0.0
R_y001630	0.0
R_y001631	0.0
R_y001632	0.0
R_y001633	0.0
R_y001634	0.14004737004584075
R_y001635	0.0
R_y001637	0.0
R_y001638	0.00022286143649064566
R_y001639	0.0
R_y001640	0.0
R_y001641	0.0
R_y001643	0.0
R_y001644	0.0
R_y001645	0.0
R_y001647	0.0
R_y001648	0.0
R_y001649	0.0
R_y001650	0.0
R_y001651	0.0
R_y001652	0.0
R_y001654	-6.42300905061073
R_y001656	0.0
R_y001657	0.0
R_y001658	0.0
R_y001659	0.0
R_y001660	0.0
R_y001661	0.0
R_y001663	22.355023987718724
R_y001664	0.0
R_y001665	0.49937787697562913
R_y001667	2.4968893848781457
R_y001668	22.355023987718724
R_y001669	-0.49937787697562913
R_y001671	0.0
R_y001672	0.0
R_y001673	0.00022286143649064566
R_y001674	0.0004457228729812913
R_y001675	0.0
R_y001676	0.0
R_y001677	0.0
R_y001678	0.0
R_y001679	0.0
R_y001680	0.0
R_y001681	0.0
R_y001683	0.0
R_y001684	0.0
R_y001686	0.0
R_y001687	0.0
R_y001691	0.0
R_y001694	-0.49937787697562913
R_y001695	0.0
R_y001696	-13.326357328695702
R_y001697	22.355023987718724
R_y001698	0.0
R_y001699	0.0
R_y001700	0.0
R_y001702	0.0
R_y001703	0.0
R_y001704	-0.054582564735814854
R_y001705	0.0
R_y001706	0.0
R_y001707	0.0
R_y001708	0.30451325589454603
R_y001709	0.0
R_y001710	0.0
R_y001712	0.0
R_y001714	-23.99914850215427
R_y001715	0.0
R_y001716	0.0
R_y001717	0.0
R_y001718	0.0
R_y001719	0.0
R_y001720	0.0
R_y001721	0.0
R_y001726	0.0
R_y001727	0.0
R_y001729	-0.027506739860285644
R_y001730	0.0
R_y001731	0.0
R_y001735	0.0
R_y001737	0.0
R_y001738	0.0
R_y001743	0.0
R_y001745	0.0
R_y001746	0.0
R_y001747	0.0
R_y001748	-0.07928835719518369
R_y001749	0.0
R_y001751	0.0
R_y001752	0.0
R_y001753	0.0
R_y001754	0.015499293810047637
R_y001757	0.0
R_y001758	0.01023590666846156
R_y001759	0.0
R_y001760	0.0
R_y001761	10.597843439845922
R_y001762	10.597843439845922
R_y001763	0.0
R_y001764	0.0
R_y001765	0.0
R_y001766	0.0
R_y001770	0.0
R_y001771	-0.0002507191160519764
R_y001772	-0.00016714607736798427
R_y001774	0.00041786519341996067
R_y001775	0.0
R_y001776	0.0
R_y001777	0.0
R_y001788	0.0
R_y001791	0.0
R_y001792	0.0
R_y001793	16.66036277600244
R_y001794	0.0
R_y001795	-16.66036277600244
R_y001796	0.0
R_y001798	0.0
R_y001800	0.0
R_y001801	0.0
R_y001802	0.0
R_y001803	0.0
R_y001805	0.0
R_y001806	0.0
R_y001807	0.0
R_y001808	0.0
R_y001809	0.0006047173619415277
R_y001810	0.0
R_y001811	16.903628648688386
R_y001812	0.0
R_y001813	0.0
R_y001814	0.0
R_y001815	0.0
R_y001816	0.0
R_y001817	0.0
R_y001818	0.0
R_y001819	0.0
R_y001820	0.0
R_y001822	0.0
R_y001823	0.0
R_y001824	16.535319337841308
R_y001825	-0.04828976957508842
R_y001826	0.0
R_y001827	0.0
R_y001829	-0.49937787697562913
R_y001830	0.0
R_y001831	0.0
R_y001832	-2.7896641381166773
R_y001833	0.0
R_y001834	0.0
R_y001835	0.0
R_y001836	0.0
R_y001837	0.0
R_y001838	0.2398760081810811
R_y001839	0.0
R_y001840	-0.09299576286028582
R_y001841	0.0
R_y001842	0.0
R_y001843	0.0
R_y001844	0.0
R_y001845	0.0
R_y001846	0.0
R_y001847	0.0
R_y001848	0.0
R_y001849	0.0
R_y001851	0.0
R_y001852	0.0
R_y001853	0.0
R_y001854	0.0
R_y001855	0.0
R_y001856	0.0
R_y001857	0.0
R_y001858	0.0
R_y001859	0.0
R_y001860	0.0
R_y001861	0.0
